hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Osaka Hotel Da Nang,"16.0492034394626,108.24797719717",3.8 km from centre,Beachfront,Superior Double Room,,2,2 out of 5,8.3,Very good,109 reviews,"VND 500,000","FREE cancellation,• No prepayment needed"
Goldwin Hotel,"16.059034,108.235039",2 km from centre,Beachfront,Double Room,,4,1 out of 5,,,,"VND 270,000",
Huynh Gia,"16.0669405559271,108.244396448136",2.7 km from centre,Beachfront,Double Room with Two Double Beds,,2,,10,Exceptional,5 reviews,"VND 215,000",
Majestic,"16.051943,108.243573",3.2 km from centre,Beachfront,Deluxe Double Room with Balcony,,2,,8.6,Fabulous,27 reviews,"VND 360,000",
THUẬN VIÊN HOTEL,"16.059769,108.222002",1.1 km from centre,Beach nearby,Double or Twin Room with Shower,,2,,,,,"VND 400,000",
Sunna Hotel,"16.0688234095406,108.243811737326",2.6 km from centre,Beachfront,Double Room,,2,,6.8,Review score,38 reviews,"VND 270,000","FREE cancellation,• No prepayment needed"
Bao Quyen Hotel,"16.0649572065314,108.229869604111",1.2 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,8.1,Very good,211 reviews,"VND 360,000","FREE cancellation,• No prepayment needed"
Bao Quyen Hotel,"16.0649572065314,108.229869604111",1.2 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,8.1,Very good,211 reviews,"VND 360,000","FREE cancellation,• No prepayment needed"
Lan Nhi Hotel,"16.0669239646375,108.24429037791",2.7 km from centre,Beachfront,Standard Double Room,,2,2 out of 5,8.1,Very good,42 reviews,"VND 248,000","FREE cancellation,• No prepayment needed"
The Local Stay Near The Beach,"16.060741,108.238478",2.2 km from centre,Beach nearby,Studio with Balcony,,2,,9.1,Superb,73 reviews,"VND 855,000",
Salamander Hotel and Apartment,"16.0770415200793,108.243650891679",2.8 km from centre,Beach nearby,Superior Studio,,2,,8.5,Very good,121 reviews,"VND 853,600","FREE cancellation,• No prepayment needed"
SPOT ON 1123 Van Ty Motel,"16.106977,108.126362",10 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,,,,"VND 153,643","FREE cancellation,• No prepayment needed"
Oc Tien Sa Hotel,"16.0608306423519,108.213677108288",1.1 km from centre,Beach nearby,Standard Family Room,,4,1 out of 5,6.5,Review score,11 reviews,"VND 500,000","FREE cancellation,• No prepayment needed"
Temo House,"16.065841,108.238886",2.1 km from centre,Beach nearby,Two-Bedroom Apartment,,2,,,,,"VND 900,000",
OYO 1048 Marina Apartment,"16.024554,108.242364",5 km from centre,Beach nearby,Studio Apartment,,2,2 out of 5,9.6,Exceptional,10 reviews,"VND 259,397","FREE cancellation,• No prepayment needed"
Lenid DaNang,"16.074396,108.238823",2.2 km from centre,Beach nearby,Deluxe Double Room,,2,,,,,"VND 300,000",
SWEDEN HOTEL and APARTMENT,"16.0552273,108.2450714",3.1 km from centre,Beach nearby,Standard Double Room,,2,,,,,"VND 850,000",Breakfast included
Le Vi Hotel & Apartment,"16.0467634,108.2454385",3.7 km from centre,Beachfront,Studio Apartment,,2,,,,,"VND 400,000","FREE cancellation,• No prepayment needed"
Sen Apartment,"16.048457,108.242025",3.3 km from centre,Beachfront,Deluxe Apartment,,2,,,,,"VND 1,260,000",
La Maison De Ruby Apartment,"16.05326649492,108.240943075138",2.9 km from centre,Beach nearby,Queen Studio,,2,,9.6,Exceptional,14 reviews,"VND 636,500",
Aris Beach Apartment & Hotel,"16.049145,108.248011",3.8 km from centre,Beachfront,Studio Apartment,,2,3 out of 5,7.6,Good,24 reviews,"VND 399,000",
Green Garden Residence Hotel,"16.0484948234536,108.243455295423",3.5 km from centre,Beach nearby,Deluxe Double Room,,2,2 out of 5,8.2,Very good,76 reviews,"VND 300,000","FREE cancellation,• No prepayment needed"
ViViAnHotel,"16.07744,108.242858",2.8 km from centre,"Beachfront,Private beach",Deluxe Room,,2,,8.2,Very good,8 reviews,"VND 599,000",
La Comodita Apartment,"16.04877,108.246566",3.6 km from centre,Beachfront,Deluxe Studio,,2,,,,,"VND 450,000",
ENJOY HOME,"16.0569716891605,108.244941383637",3 km from centre,Beachfront,Queen Room with Balcony,,2,3 out of 5,9.5,Exceptional,49 reviews,"VND 270,000",
Honey Hotel,"16.0607959177905,108.234372775394",1.9 km from centre,Beach nearby,Deluxe Double Room,,2,2 out of 5,7.3,Good,31 reviews,"VND 200,000",
CAPSULE Đà Nẵng Hotel,"16.0724433554,108.239905489584",2.3 km from centre,Beach nearby,Deluxe Double Room,,2,2 out of 5,8.5,Very good,269 reviews,"VND 236,000",
Cool HomeStay Da Nang,"16.0609747191707,108.245388440475",3 km from centre,Beachfront,Double Room,,2,,,,,"VND 230,000",
Motel Thanh Nhan,"16.05579586716,108.243797419643",3 km from centre,Beach nearby,Standard Double Room,,2,,6.7,Review score,33 reviews,"VND 220,000",
Dear Hostel,"16.095728,108.247324",4.3 km from centre,Beach nearby,Deluxe Double Room with Balcony,,4,3 out of 5,,,,"VND 375,000",
OYO 119 Sunshine Beach Hotel,"16.0735133472211,108.240347206538",2.4 km from centre,Beachfront,Standard Double Room,,2,2 out of 5,9.1,Superb,175 reviews,"VND 269,374","FREE cancellation,• No prepayment needed"
Cantona Hotel & Apartment,"16.0522714145324,108.246114751343",3.4 km from centre,Beachfront,Deluxe Double Room (2 Adults + 1 Child),,2,1 out of 5,9.0,Superb,51 reviews,"VND 272,000","FREE cancellation,• No prepayment needed"
Bao Chau Hotel,"16.054705682966,108.244599431633",3.1 km from centre,Beachfront,Budget Double Room,,2,2 out of 5,,,,"VND 250,000",
New Sky Hotel,"16.0663483668237,108.243339379762",2.6 km from centre,Beachfront,Deluxe Double Room,,2,2 out of 5,8.4,Very good,49 reviews,"VND 249,000",
Howay Da Nang - The 1st Home,"16.0483941360837,108.246247557811",3.6 km from centre,Beach nearby,One-Bedroom Apartment with Balcony,,2,3 out of 5,9.2,Superb,72 reviews,"VND 768,142","FREE cancellation,• No prepayment needed"
Bao Tran Homestay,"16.063814,108.230989",1.4 km from centre,Beach nearby,Deluxe Room,,2,,9.4,Superb,8 reviews,"VND 252,500","FREE cancellation,• No prepayment needed"
OYO 1068 Fussa Hostel And Apartment,"16.0587714258074,108.239144738762",2.4 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,6.7,Review score,12 reviews,"VND 199,536","FREE cancellation,• No prepayment needed"
Nice House Hotel,"16.063503,108.23986",2.3 km from centre,Beach nearby,Superior Double Room,,2,2 out of 5,8.9,Fabulous,36 reviews,"VND 250,000",
Tasa Homestay Da Nang,"16.0744638180948,108.2310391945",1.4 km from centre,Beach nearby,Deluxe Double or Twin Room with City View,,2,,8.0,Very good,3 reviews,"VND 293,550",
Fan House,"16.058657,108.243934",2.9 km from centre,"Beachfront,Private beach",Deluxe Apartment,,2,3 out of 5,8.8,Fabulous,44 reviews,"VND 475,000","FREE cancellation,• No prepayment needed"
Thanh Nhan Hotel,"16.0571221614108,108.244889714294",3 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,7.9,Good,63 reviews,"VND 250,000",
Shiny Homestay Da Nang,"16.0151944024031,108.255665040337",7 km from centre,Beach nearby,Deluxe Room (2 Adults + 1 Child),,2,,9.0,Superb,15 reviews,"VND 255,000","FREE cancellation,• No prepayment needed"
Mydungmotel,"16.072344,108.16541",5 km from centre,Beach nearby,Double Room with Private Bathroom,,2,,,,,"VND 220,000",
Azure Hotel Da Nang - Beach,"16.0684794423021,108.244087491184",2.7 km from centre,Beach nearby,Double Room,,2,2 out of 5,8.1,Very good,124 reviews,"VND 418,500",
AVA Hotel & Apartment,"16.0489769435385,108.248027526806",3.8 km from centre,Beachfront,Deluxe Room (2 Adults + 1 Child),,2,,8.1,Very good,12 reviews,"VND 250,200","FREE cancellation,• No prepayment needed"
OYO 838 Thao Nguyen hotel & apartment,"16.077677,108.232225",1.8 km from centre,Beach nearby,Studio Apartment,,2,2 out of 5,,,,"VND 215,000",
Soha's Homestay,"16.0742311457575,108.231315571119",1.4 km from centre,Beach nearby,Double Room,,3,,8.6,Fabulous,8 reviews,"VND 285,000",
The Dawn Hotel,"16.073106,108.241862",2.5 km from centre,Beachfront,Twin Room,,2,3 out of 5,,,,"VND 500,000",
Hien Quy 2 Guest House,"16.0297,108.241957",5 km from centre,Beachfront,Standard King Room,,2,,,,,"VND 200,000",
OYO 1093 Tay Hai Hotel 2,"16.072354,108.201381",2 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,,,,"VND 381,237","FREE cancellation,• No prepayment needed"
"The Rooster Café, Dormitory And Studio","16.046149,108.244944",3.7 km from centre,Beach nearby,Deluxe Family Room,,2,,9.1,Superb,43 reviews,"VND 230,000",
SPOT ON 1021 Dai Thang Motel,"16.001426,108.1879",8 km from centre,,Standard Double Room,,2,2 out of 5,,,,"VND 131,694",
Motel Thanh Long,"16.077487,108.167062",5 km from centre,"Beachfront,Private beach",Large Double Room,,2,,8.3,Very good,13 reviews,"VND 260,000",
D&C House,"16.076761220023,108.240465720255",2.5 km from centre,Beach nearby,Villa,,4,,,,,"VND 661,500","FREE cancellation,• No prepayment needed"
House Land Hotel 2 Da Nang,"16.0661144849297,108.243312835693",2.6 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,6.4,Review score,10 reviews,"VND 274,500","FREE cancellation,• No prepayment needed"
T P Villa,"16.0438165129294,108.246357867893",4 km from centre,Beachfront,Villa,,4,,10,Exceptional,3 reviews,"VND 2,693,250","FREE cancellation,• No prepayment needed"
170 Station Hotel & Apartment,"16.062228,108.219563",700 m from centre,Beach nearby,Deluxe Studio,,2,,,,,"VND 411,840","FREE cancellation,• No prepayment needed"
Bac Nam My Khe Beach Hotel,"16.057727,108.245186",3 km from centre,Beach nearby,Deluxe Double Room,,2,3 out of 5,8.4,Very good,40 reviews,"VND 252,000","FREE cancellation,• No prepayment needed"
GIC Luxury Hotel and Spa,"16.070758,108.217561",350 m from centre,Beach nearby,Superior Double Room,,2,4 out of 5,8.8,Fabulous,139 reviews,"VND 660,000","Breakfast included,FREE cancellation,• No prepayment needed"
Chi House Danang,"16.0615772,108.2453865",2.9 km from centre,Beach nearby,Deluxe King Room with Pool View,,2,,9.8,Exceptional,23 reviews,"VND 683,400","Breakfast included,FREE cancellation,• No prepayment needed"
Tasmania Hotel Da Nang,"16.065289,108.243807",2.7 km from centre,Beach nearby,Twin Room with Balcony,,2,2 out of 5,,,,"VND 299,000",
Tân Phương Nam Hotel & Apartment,"16.035249,108.223764",3.8 km from centre,,Superior Queen Room with Two Queen Beds,,2,3 out of 5,,,,"VND 388,376",Breakfast included
Mata Love Hotel,"16.072674,108.221106",550 m from centre,Beach nearby,Standard King Room,,2,2 out of 5,8.2,Very good,9 reviews,"VND 220,000",
Lahome Villa Apartment,"16.073669,108.244298",2.8 km from centre,Beach nearby,Studio Apartment,,2,3 out of 5,9.3,Superb,50 reviews,"VND 500,000",
MINH TRI APARTMENT & HOTEL,"16.0567299,108.2444684",3 km from centre,,One-Bedroom Apartment,,2,,,,,"VND 250,000",
POSIKI Dorm & Café,"16.064539,108.223557",650 m from centre,Beach nearby,6-Bed Mixed Dormitory Room,,6,,9.8,Exceptional,5 reviews,"VND 539,999",
Sông xanh,"16.047781123077,108.234454088019",2.9 km from centre,Beach nearby,Double Room,,2,,,,,"VND 200,000",
Hotel Le Bouton,"16.079187,108.243473",2.9 km from centre,Beachfront,Superior King Room,,2,,9.8,Exceptional,6 reviews,"VND 690,000",Breakfast included
Maris Danang Hotel,"16.067023,108.232758",1.5 km from centre,Beach nearby,Deluxe Queen Room,,2,3 out of 5,9.5,Exceptional,4 reviews,"VND 270,000",
Merry Hotel,"16.064664,108.229973",1.2 km from centre,Beach nearby,Double or Twin Room,,2,3 out of 5,8.4,Very good,59 reviews,"VND 572,000",
Danang City Apartment,"16.0521694,108.2450028",3.3 km from centre,Beachfront,One-Bedroom Apartment,,2,,9.7,Exceptional,3 reviews,"VND 296,250",
Aroya Love Hotel,"16.085529,108.145032",8 km from centre,,Superior Double Room,,2,,,,,"VND 170,000",
Bamboo Green Central Hotel,"16.0630885356652,108.219838142395",600 m from centre,Beach nearby,Twin Room,,2,3 out of 5,7.0,Good,17 reviews,"VND 400,000","FREE cancellation,• No prepayment needed"
Apartment Sea View Da Nang,"16.054089,108.246175",3.3 km from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,6,,8.9,Fabulous,25 reviews,"VND 1,368,000",
Cao Nguyen Hotel Da nang,"16.045106,108.209064",2.9 km from centre,,King Room,,2,1 out of 5,,,,"VND 299,993",
HOANG SINH HOTEL,"16.068375,108.243308",2.6 km from centre,Beach nearby,Deluxe Double Room,,2,,,,,"VND 261,000",
HAGL apartment 420,"16.0624234,108.2102228",1.2 km from centre,Beach nearby,Three-Bedroom Apartment,,14,,,,,"VND 1,400,000",
Nguyen Gia Hotel,"16.0951223446431,108.251961051693",4.6 km from centre,Beachfront,Standard Twin Room,,2,,,,,"VND 352,044","Breakfast included,FREE cancellation,• No prepayment needed"
Donal Apartment,"16.088627975659,108.246325451373",3.7 km from centre,Beach nearby,One-Bedroom Apartment,,2,,,,,"VND 280,000",
9 Bedrooms Beach Pool Villa Da Nang- Boss Villa - Near My Khe Beach,"16.040379,108.246548",4.3 km from centre,Beachfront,King Room with Balcony,,2,4 out of 5,10,Exceptional,4 reviews,"VND 472,605",
FRIENDS HOUSE,"16.058245,108.222534",1.2 km from centre,Beach nearby,Double Room with Private External Bathroom,,2,,8.6,Fabulous,45 reviews,"VND 400,000",
Hoang Lan Villa,"16.1557158117317,108.111554682255",15 km from centre,Beach nearby,Standard Double Room,,2,,8.4,Very good,16 reviews,"VND 440,000","FREE cancellation,• No prepayment needed"
Da Nang Apartment,"16.0535329,108.2466347",3.4 km from centre,Beach nearby,Two-Bedroom Apartment,,6,,,,,"VND 850,000",
Mango House,"16.099596,108.232369",3.8 km from centre,Beach nearby,Superior Apartment,,2,,,,,"VND 455,000","FREE cancellation,• No prepayment needed"
OCEAN GOLD APARTMENT,"16.038523,108.247353",4.5 km from centre,Beach nearby,Studio,,2,,,,,"VND 350,000",
Abogo Resort Villa Green Island Da Nang,"16.045228895528,108.227056015297",2.8 km from centre,Beach nearby,One-Bedroom Villa,,2,,,,,"VND 907,200",Breakfast included
Apartment Sea View Da Nang,"16.054089,108.246175",3.3 km from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,6,,8.9,Fabulous,25 reviews,"VND 1,368,000",
Luxury Apartment,"15.9747899818483,108.28145027248",12 km from centre,"Beachfront,Private beach",Apartment with Balcony,,2,3 out of 5,8.0,Very good,3 reviews,"VND 2,450,226","FREE cancellation,• No prepayment needed"
Abogo Resort Villa Premium Da Nang,"16.0433591,108.2495057",4.3 km from centre,"Beachfront,Private beach",Day Use offer (150 Minutes) - Extra charge for overnight stay,,2,5 out of 5,10,Exceptional,3 reviews,"VND 3,800,000","FREE cancellation,• No prepayment needed"
Sang Boutique Villa,"16.071004,108.242144",2.5 km from centre,Beach nearby,Standard Queen Room,,2,3 out of 5,,,,"VND 486,000",Breakfast included
THE BLOSSOM HOUSE - Apartment for rent in Danang,"16.066304,108.244368",2.7 km from centre,Beach nearby,Superior Apartment,,2,,9.0,Superb,37 reviews,"VND 891,000","FREE cancellation,• No prepayment needed"
Carmen Apartment Da Nang,"16.022184,108.245249",5 km from centre,Beach nearby,Standard Double Room,,2,,,,,"VND 500,000",
Hostel 15A,"16.0703232,108.2233134",500 m from centre,Beach nearby,Deluxe Twin Room,,2,,7.1,Good,6 reviews,"VND 350,000",
Mường Thanh Apartmemt 2,"16.053324,108.246772",3.4 km from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,4,3 out of 5,,,,"VND 1,000,000",
Astro House,"16.070701,108.233537",1.6 km from centre,Beach nearby,Deluxe Studio,,2,,,,,"VND 450,000","FREE cancellation,• No prepayment needed"
Khách sạn Dương Đàn,"16.07348,108.242314",2.5 km from centre,Beach nearby,Quadruple Room with Private Bathroom,,4,2 out of 5,,,,"VND 300,000",
Khe Suites Le Lai Apartment - Self Check-in with Lockbox,"16.075414,108.219049",800 m from centre,Beach nearby,One-Bedroom Apartment,,2,,,,,"VND 1,320,000","FREE cancellation,• No prepayment needed"
Hoang Phuong Hotel Da Nang,"16.040975,108.210626",3.2 km from centre,,Standard King Room,,2,,,,,"VND 529,412",
Omega Da Nang Beach Hotel,"16.0684779925037,108.24130654335",2.4 km from centre,Beachfront,Superior Double Room,,2,2 out of 5,8.0,Very good,172 reviews,"VND 320,000","FREE cancellation,• No prepayment needed"
The Monarchy Đà Nẵng - Bancolny Housing,"16.0551,108.2330793",2.1 km from centre,Beach nearby,Two-Bedroom Apartment,,4,,,,,"VND 960,000",
Cao Nguyen Hotel Da nang,"16.045106,108.209064",2.9 km from centre,,Standard King Room,,2,1 out of 5,,,,"VND 300,000",
Stunning 5 Bedrooms villas 5 stars,"15.9926316,108.269373",10 km from centre,"Beachfront,Private beach",Villa,,10,5 out of 5,,,,"VND 9,000,000",
Cao Nguyen Hotel Da nang,"16.045106,108.209064",2.9 km from centre,,King Room,,20,1 out of 5,,,,"VND 346,146",
LUCKY RUBY HOTEL,"16.059037,108.235038",2 km from centre,Beach nearby,Double Room,,2,,,,,"VND 250,000",
Ven Suoi Hotel,"16.156547,108.109567",15 km from centre,Beach nearby,Double Room with Garden View,,2,,,,,"VND 700,000",Breakfast included
Muongthanh Apartment No. 2330 with 2bedroom Sea view,"16.0533245,108.2467724",3.4 km from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,5,,,,,"VND 972,000",
Apartment Ocean View- City View,"16.0533245,108.2467724",3.4 km from centre,"Beachfront,Private beach",Apartment with Sea View,,5,,,,,"VND 850,000",
Muongthanh Apartment No. 2330 with 2bedroom Sea view,"16.0533245,108.2467724",3.4 km from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,5,,,,,"VND 972,000",
Apartment Ocean View- City View,"16.0533245,108.2467724",3.4 km from centre,"Beachfront,Private beach",Apartment with Sea View,,5,,,,,"VND 850,000",
7S Hotel Thu Bon,"16.0804007769452,108.221219480038",1.4 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,7.3,Good,5 reviews,"VND 450,000",
Paradise Sea View 5Bedrooms Free pick up,"15.9926316,108.269373",10 km from centre,"Beachfront,Private beach",Villa,,4,5 out of 5,,,,"VND 6,300,000",
MT Apartment 2bedroom With Ocean View,"16.0533245,108.2467724",3.4 km from centre,"Beachfront,Private beach",Apartment with Sea View,,6,,,,,"VND 990,000","FREE cancellation,• No prepayment needed"
Otium Garden Villa,"16.076593,108.240048",2.5 km from centre,Beachfront,Double Room with Garden View,,2,,10,Exceptional,4 reviews,"VND 738,000",
Apartment Ocean View-City View-2bedroom,"16.0533245,108.2467724",3.4 km from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,5,,,,,"VND 1,020,000",
Vy Homestay Đà Nẵng,"16.064482,108.241583",2.5 km from centre,Beach nearby,Double Room with Balcony (2 Adults + 1 Child),,2,,,,,"VND 400,000",
Champa Villa with private pool at Furramar Danang,"16.0375623464275,108.253084123135",5 km from centre,"Beachfront,Private beach",Three-Bedroom Villa,,6,4 out of 5,7.4,Good,4 reviews,"VND 7,056,000",
Wannatel Hotel & Apartment,"16.0722491318755,108.237586735821",2 km from centre,Beach nearby,Superior Apartment,,2,3 out of 5,,,,"VND 467,500","FREE cancellation,• No prepayment needed"
Dang Ha Hotel,"16.0745374130637,108.240346312523",2.4 km from centre,Beachfront,Deluxe Double Room (2 Adults + 1 Child) - No Window,,2,2 out of 5,7.3,Good,20 reviews,"VND 300,000",
Dana Sea Apartment,"16.0535329,108.2466347",3.4 km from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,6,,,,,"VND 1,200,000",
Kim Ngan Phat Apartment,"16.053324,108.246772",3.4 km from centre,Beachfront,Apartment - Split Level,,5,3 out of 5,,,,"VND 900,000",
Yes Hotel Da Nang,"16.073756,108.241705",2.5 km from centre,Beachfront,Deluxe Double Room,,2,4 out of 5,,,,"VND 590,000",
DUY TUAN BUILDING,"16.0647005026861,108.239472855156",2.2 km from centre,Beachfront,Studio Apartment,,2,,,,,"VND 500,000",
Nhà Nghỉ Minh Trường,"16.0722635,108.1975064",2.4 km from centre,Beach nearby,Double Room,,2,,,,,"VND 299,993",
Ga Vang Hotel,"16.077752,108.232311",1.8 km from centre,Private beach,Large Double or Twin Room,,4,,,,,"VND 495,000","FREE cancellation,• No prepayment needed"
SUNVIEW Hotel,"16.073503,108.242523",2.6 km from centre,Beachfront,Superior Twin Room with Sea View,,2,3 out of 5,,,,"VND 2,950,000",
OLANI,"16.0573402623775,108.24401889925",3 km from centre,Beachfront,Apartment - Ground Floor,,2,2 out of 5,,,,"VND 270,000",
Amazing apartment - Beach-Pool- 5* Resort,"15.97416,108.280509",12 km from centre,Private beach,Studio Apartment,,2,3 out of 5,,,,"VND 2,500,000",Breakfast included
Maya Hotel Danang,"16.066736,108.243097",2.6 km from centre,Beach nearby,Queen Room,,2,2 out of 5,,,,"VND 270,000",
Trang Tien Apartment,"16.0802456,108.2182222",1.4 km from centre,Beach nearby,Duplex Quadruple Room,,4,,,,,"VND 950,000","FREE cancellation,• No prepayment needed"
Cozy Apartment Near the Beach,"16.0742641376814,108.238276917999",2.1 km from centre,Beachfront,One-Bedroom Apartment,,3,3 out of 5,9.6,Exceptional,6 reviews,"VND 350,000",
Indochine Home - Summer SALE,"16.0536004,108.2409556",2.9 km from centre,Beach nearby,Three-Bedroom Townhouse,,3,,,,,"VND 1,125,000",
Hoàng Gia homstay,"16.085916,108.151444",7 km from centre,Beach nearby,Deluxe Double Room with Balcony,,2,3 out of 5,,,,"VND 400,000",
Temo Hotel & Apartment,"16.0632373995133,108.238961946388",2.2 km from centre,Beach nearby,Superior Studio,,2,,,,,"VND 450,000",
Vernal Home B28,"16.075549,108.212447",1.1 km from centre,Beach nearby,Standard Villa,,8,,,,,"VND 3,500,000",
VIET HOMES - LUXURIOUS 2 BR APARTMENT WITH SEA VIEW - FREE PICK UP,"16.077619452814,108.245032700525",3 km from centre,Beachfront,Two-Bedroom Apartment,,5,,,,,"VND 2,850,000",
Sunshine Apartment Near The Beach,"15.97542,108.280901",12 km from centre,Beachfront,Studio,,2,,7.8,Good,12 reviews,"VND 2,100,000",
Riverside Villa Homestay,"16.0300303,108.2292783",4.4 km from centre,Beach nearby,Holiday Home,,16,,7.1,Good,3 reviews,"VND 9,880,000",
Da Nang Beach Front Villa at Ocean Resort,"16.010392,108.266187",8 km from centre,Beachfront,Villa with Sea View,,10,,,,,"VND 27,500,000",
Luxury Two Bedroom Apartment,"15.97542,108.280901",12 km from centre,Beachfront,Apartment with Pool View,,4,,8.1,Very good,9 reviews,"VND 7,950,000",
4BR Pearl Villa with Seaview at Furramar Danang,"16.0370970658195,108.253246580134",5 km from centre,Beachfront,Villa with Private Pool,,8,4 out of 5,7.3,Good,11 reviews,"VND 6,840,000",
Da Nang Villas Complex,"15.9761189971287,108.282568053153",12 km from centre,Beachfront,Villa,,8,,,,,"VND 6,800,000",
Sunny Beach Villa,"15.974842,108.280386",12 km from centre,Beachfront,Three-Bedroom Villa,,6,,5.9,Review score,4 reviews,"VND 6,500,000",
Villa 3BR Furama's Villa Da Nang- Free airport pick up,"16.0379834362954,108.252190099258",4.9 km from centre,Beachfront,Villa with Private Pool,,7,,6.1,Review score,17 reviews,"VND 9,450,000","FREE cancellation,• No prepayment needed"
Beachview 3BR Villa with private pool,"16.012847,108.263977",7 km from centre,,Deluxe Bungalow with Sea View,,8,,,,,"VND 7,200,000",
The Danatrip Villas Da Nang,"16.0360854,108.2523115",5 km from centre,Beachfront,Three-Bedroom Villa,,6,5 out of 5,,,,"VND 10,327,500",Breakfast included
Villas Owner in The Ocean Resort Da Nang,"15.9926316,108.269373",10 km from centre,,,,18,,,,,"VND 19,500,000",
POSIKI Dorm & Café Da Nang - 215 Trần Phú building,"16.064585917875,108.223628230827",650 m from centre,Beach nearby,Bed in 6-Bed Mixed Dormitory Room,2 ×,1,,8.4,Very good,439 reviews,"VND 179,998",
Khang Homestay,"16.057821,108.22055",1.2 km from centre,Beach nearby,Bed in 4-Bed Female Dormitory Room,2 ×,1,,9.2,Superb,71 reviews,"VND 165,000",
Orange House Apartment,"16.058045,108.243854",2.9 km from centre,Beach nearby,Standard Apartment,2 ×,1,,8.6,Fabulous,4 reviews,"VND 460,000",
Starfish Alley Hostel,"16.0459761718067,108.246911354363",3.9 km from centre,Beachfront,Bed in 8-Bed Dormitory Room,2 ×,1,,8.3,Very good,495 reviews,"VND 120,000",
Memory Hostel - Danang,"16.0660062294188,108.223882882209",600 m from centre,Beach nearby,Bed in 6-Bed Female Dormitory Room,2 ×,1,1 out of 5,8.8,Fabulous,282 reviews,"VND 374,000",
Fuji Hostel,"16.059567,108.243656",2.8 km from centre,Beachfront,Family Room with Private Bathroom,2 ×,1,,8.3,Very good,39 reviews,"VND 400,000",
Sea Nest Hostel,"16.042072,108.243144",3.9 km from centre,Beach nearby,Bed in 8-Bed Dormitory Room,2 ×,1,,6.7,Review score,3 reviews,"VND 120,000",
Chachi Homestay,"16.0635142675492,108.234644151768",1.8 km from centre,Beachfront,Bunk Bed in Mixed Dormitory Room,2 ×,1,,8.6,Fabulous,18 reviews,"VND 221,000",
Minh Nhat,"16.06733,108.201607",1.9 km from centre,Beachfront,Superior Single Room,2 ×,1,2 out of 5,,,,"VND 2,000,000",
