hotel_name,hotel_address,hotel_distance_center,hotel_room,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Seoul Hotel Doi Can,"21.0380550852395,105.814276674305",4.2 km from centre,Deluxe Room,2 out of 5,6.1,Review score,4 reviews,"VND 420,000","FREE cancellation,• No prepayment needed"
A25 Hotel - 46 Châu Long,"21.0433159978688,105.84184520846",2 km from centre,Superior Double or Twin Room,2 out of 5,7.8,Good,5 reviews,"VND 315,400","FREE cancellation,• No prepayment needed"
Homestay Nam Dong,"21.0165874758413,105.829346042825",2.7 km from centre,Double Room with Shared Toilet,,9.2,Superb,34 reviews,"VND 250,000","FREE cancellation,• No prepayment needed"
Lakewood House,"21.047052,105.840789",2.5 km from centre,Deluxe Studio,3 out of 5,,,,"VND 700,700",
Hoang Cuong Hotel,"21.0283803656802,105.842896699905",1 km from centre,Budget Double Room,1 out of 5,7.1,Good,195 reviews,"VND 273,600","Breakfast included,FREE cancellation,• No prepayment needed"
QMP Vinhomes Times City,"20.995108968262,105.869495908212",4.1 km from centre,Two-Bedroom Apartment,4 out of 5,,,,"VND 1,071,000",
Lenid Hanoi Hotel,"21.0176145768778,105.850557088852",1.2 km from centre,Superior Double or Twin Room,3 out of 5,7.9,Good,28 reviews,"VND 750,000","Breakfast included,FREE cancellation,• No prepayment needed"
Noi Bai Boutique Hotel,"21.1982954779663,105.827272740646",19 km from centre,Standard King Room,4 out of 5,9.2,Superb,5 reviews,"VND 476,000",Breakfast included
Oasis Hanoi Hotel,"21.0185735147203,105.816613733768",3.9 km from centre,Superior Double or Twin Room,3 out of 5,6.6,Review score,9 reviews,"VND 1,276,000",Breakfast included
Hanoi Central Hotel & Residences,"21.02897,105.845975",700 m from centre,Deluxe King Room,4 out of 5,9.6,Exceptional,399 reviews,"VND 1,032,750","FREE cancellation,• No prepayment needed"
Moc Hoang Hotel,"21.0238164048249,105.907654278782",5 km from centre,King Room with Balcony,2 out of 5,,,,"VND 590,000",
Vinhomes Metropolis - CitiHome,"21.0311242656438,105.815216973424",3.9 km from centre,One-Bedroom Apartment,,,,,"VND 1,701,000",
Lily Home Tay Ho,"21.056107,105.835337",3.6 km from centre,Standard Double Room - 2 hours stay,3 out of 5,8.7,Fabulous,84 reviews,"VND 279,901",
Vinhomes Ocean Park - Workstay Apartment,"20.989687737738,105.941944801111",10 km from centre,Two-Bedroom Apartment,,9.1,Superb,9 reviews,"VND 573,750",
Aimee House PBC#2,"21.0260898840398,105.84358099848",950 m from centre,One-Bedroom Apartment,3 out of 5,7.9,Good,40 reviews,"VND 405,000",
OYO 1065 Song Long Hotel,"21.016751,105.805484",5 km from centre,Standard Double Room,2 out of 5,5.5,Review score,27 reviews,"VND 199,536",
Cinnamon Hotel,"21.0290187775719,105.848832428455",400 m from centre,Deluxe Double or Twin Room with Church View,3 out of 5,8.6,Fabulous,29 reviews,"VND 720,000",Breakfast included
OYO 504 Tuan Anh Hotel,"20.980688,105.844549",5 km from centre,Standard Double Room,2 out of 5,8.4,Very good,57 reviews,"VND 279,351",
OYO 472 Lenka Hotel,"21.076688,105.695553",17 km from centre,Standard Double Room,2 out of 5,7.3,Good,38 reviews,"VND 130,696","FREE cancellation,• No prepayment needed"
Saki Hotel Hanoi,"21.0316115154076,105.786725878716",6 km from centre,Day use 2 hours (extra charge for overnight stay),2 out of 5,7.8,Good,126 reviews,"VND 132,000","FREE cancellation,• No prepayment needed"
Brandi Hanoi Hotel,"21.0319729616982,105.783957839012",7 km from centre,Superior Double Room,2 out of 5,7.7,Good,28 reviews,"VND 674,500","Breakfast included,FREE cancellation,• No prepayment needed"
My Linh Hotel,"21.0157419962064,105.84993482209",1.4 km from centre,Superior Double or Twin Room with City View,3 out of 5,7.3,Good,19 reviews,"VND 720,000","Breakfast included,FREE cancellation,• No prepayment needed"
New Vision Palace Hotel,"21.0349549383754,105.848238486797",900 m from centre,Day Use ( 3 hours) - Double Room,3 out of 5,9.1,Superb,146 reviews,"VND 316,563","FREE cancellation,• No prepayment needed"
Aloha Hòa Lạc,"20.9760299,105.4780061",39 km from centre,Four-Bedroom House,,,,,"VND 5,000,000",
Azumaya Hotel Hai Ba Trung 1,"21.018273,105.849937",1.1 km from centre,Deluxe Double Room,,8.1,Very good,29 reviews,"VND 1,155,000",Breakfast included
Melody home,"21.032064,105.848724",600 m from centre,Deluxe Double Room,,8.4,Very good,32 reviews,"VND 220,000",
Hanoi Nostalgia Hotel & Spa,"21.034738,105.85309",800 m from centre,Historical Twin,3 out of 5,8.2,Very good,283 reviews,"VND 748,000","Breakfast included,FREE cancellation,• No prepayment needed"
4BR✧140m2✧VIP Rooftop Duplex✧Heart of OldQuarter✧BBQ Garden✧Full Facilities,"21.0224131,105.8595791",1 km from centre,Apartment,,,,,"VND 2,430,000",
Blau Hotel,"21.016641,105.850187",1.3 km from centre,Standard Double Room,3 out of 5,8.8,Fabulous,10 reviews,"VND 594,000",
Wild Lotus Hotel - Xuan Dieu,"21.0623050373639,105.830231308937",4.5 km from centre,Royal Room,3 out of 5,6.5,Review score,18 reviews,"VND 1,980,000",Breakfast included
Tài Tâm - Spring Suites,"21.0125889,105.851072",1.8 km from centre,One-Bedroom Apartment,,,,,"VND 1,710,000",
Acay acay,"21.035706,105.85151",900 m from centre,Apartment,3 out of 5,,,,"VND 2,680,035",
A25 Hotel - 44 Hàng Bún,"21.0415586354436,105.844978094101",1.8 km from centre,Superior Double Room,2 out of 5,8.4,Very good,10 reviews,"VND 534,000",Breakfast included
Dragon Residence Building,"21.0178179,105.8504169",1.1 km from centre,Standard King Room,,8.5,Very good,8 reviews,"VND 715,000",
Chip’s House,"21.040447,105.82469",3.2 km from centre,Double Room with Patio,,9.3,Superb,128 reviews,"VND 679,012",
Hanoian Elite Home Hotel,"21.035463,105.847151",1 km from centre,Superior Double Room,3 out of 5,9.5,Exceptional,126 reviews,"VND 764,598","FREE cancellation,• No prepayment needed"
NTD apartment,"21.0118405590818,105.805963195745",5 km from centre,Studio,,9.5,Exceptional,6 reviews,"VND 334,400",
Nexy Living,"21.033193,105.850236",650 m from centre,Deluxe Double Room,,8.9,Fabulous,68 reviews,"VND 400,000","FREE cancellation,• No prepayment needed"
Highway hotel Cầu Giấy,"21.045075,105.788392",6 km from centre,Deluxe Double Room,,8.3,Very good,3 reviews,"VND 399,000",
RedDoorz Plus Near Dai Hoc Su Pham,"21.041551,105.788915",6 km from centre,Superior Double Room,2 out of 5,5.2,Review score,9 reviews,"VND 309,825","FREE cancellation,• No prepayment needed"
Paradise Home Nguyen Du,"21.020006330712,105.843554392868",1.3 km from centre,Two-Bedroom Apartment,,9.0,Superb,4 reviews,"VND 2,430,000",
La Dolce Vita Hotel,"21.0338570997469,105.848927646875",800 m from centre,Deluxe Double or Twin Room,4 out of 5,8.1,Very good,42 reviews,"VND 1,116,500","FREE cancellation,• No prepayment needed"
Golden Silk Boutique Hotel,"21.0314271931088,105.849371552467",500 m from centre,Deluxe Double Room - Day Use (4 Hours),4 out of 5,8.5,Very good,65 reviews,"VND 874,113",
King's Apt In Xuan Dieu Near Westlake,"21.062016,105.827897",4.6 km from centre,Studio,,8.5,Very good,10 reviews,"VND 629,280","FREE cancellation,• No prepayment needed"
Khách sạn Phúc Thành,"21.043717,105.872506",2.8 km from centre,Superior Double Room,2 out of 5,6.4,Review score,3 reviews,"VND 450,000","FREE cancellation,• No prepayment needed"
LuuStay/OldQuarterNetflixTV/PrivateBathroom&Kitchenette,"21.039507,105.849771",1.4 km from centre,Double Room with Private Bathroom,,,,,"VND 599,000",
MayHouse-May Sky view 32,"21.010735,105.845827",2 km from centre,Deluxe Double Room with Balcony,,,,,"VND 380,000",
Hanoi Stella Hotel,"21.0319984908823,105.855530470051",600 m from centre,Superior Twin Room,3 out of 5,8.7,Fabulous,669 reviews,"VND 432,000","FREE cancellation,• No prepayment needed"
TQT 2 Hotel,"21.019715,105.848971",1 km from centre,Standard Double Room,3 out of 5,8.4,Very good,29 reviews,"VND 900,000",
Hanoi Center Silk Hotel & Travel,"21.0345105090471,105.852092653513",750 m from centre,Superior Room,4 out of 5,9.3,Superb,48 reviews,"VND 406,462","FREE cancellation,• No prepayment needed"
JB Serviced Apartment,"21.018257942478,105.850425384656",1.1 km from centre,Studio Apartment,4 out of 5,9.2,Superb,14 reviews,"VND 1,400,000",
Cherry Hotel I,"21.014521366351,105.853230323279",1.5 km from centre,Superior Single Room,,8.3,Very good,3 reviews,"VND 1,269,000",Breakfast included
Hamihomes Vinhomes Green Bay,"21.000149443945,105.786687220356",7 km from centre,One-Bedroom Apartment,,,,,"VND 800,000",
OYO 604 Queen Hotel spot-on,"21.0341485056126,105.850975513458",750 m from centre,Standard Twin Room,2 out of 5,6.3,Review score,20 reviews,"VND 245,430",
Nalan's home 11,"21.029061186588,105.843700960102",950 m from centre,King Room with Balcony,,9.6,Exceptional,8 reviews,"VND 199,000",
Hanoi Asia Hotel,"21.035914,105.853885",950 m from centre,Deluxe Twin Room,2 out of 5,8.3,Very good,76 reviews,"VND 323,400","FREE cancellation,• No prepayment needed"
Friendly Homestay - Beach in Ha Noi,"20.990732811158,105.94381674845",10 km from centre,Two-Bedroom Apartment,,,,,"VND 800,000",
Linh Anh Hotel,"21.002599,105.841711",3 km from centre,Comfort Quadruple Room,,7.3,Good,7 reviews,"VND 590,000",
A25 Hotel - 45B Giảng Võ,"21.0312938490027,105.829936668262",2.4 km from centre,Standard Double Room,1 out of 5,6.9,Review score,11 reviews,"VND 664,000","FREE cancellation,• No prepayment needed"
SPOT ON 1088 Motel,"21.066087,105.76397",10 km from centre,Superior Double Room,2 out of 5,7.5,Good,12 reviews,"VND 129,698","FREE cancellation,• No prepayment needed"
HARIM Land HANOI VINHOMES METROPOLIS,"21.03237,105.812596",4.2 km from centre,One-Bedroom Apartment,4 out of 5,9.2,Superb,9 reviews,"VND 1,649,700",
Hanoi Asia 2 Long Bien,"21.0402668960963,105.868484973907",2.2 km from centre,Standard Double Room,2 out of 5,6.1,Review score,36 reviews,"VND 400,000",
Royal Hotel Nhân Hòa,"21.002588,105.80688",5 km from centre,Superior Double Room,3 out of 5,5.3,Review score,3 reviews,"VND 420,000",
Sao Bang Hotel,"21.0435112434242,105.865148305893",2.2 km from centre,Superior Double or Twin Room,3 out of 5,7.9,Good,8 reviews,"VND 720,000",
Manmo Nhà Mình Homestay,"21.0453985,105.8156164",4.3 km from centre,Deluxe Double Room,,6.5,Review score,10 reviews,"VND 630,000","FREE cancellation,• No prepayment needed"
Chi's house - Royal city#4 - 2Bdr - 2Bthr,"21.0042206,105.8154076",4.7 km from centre,Apartment,,8.0,Very good,4 reviews,"VND 1,600,000",
Ha Noi Luxstay @ Vinhomes Greenbay,"21.00118,105.788917",7 km from centre,Apartment with Lake View,,9.4,Superb,5 reviews,"VND 700,000",
AimeeHomstay-21PBC#6,"21.02608,105.843581",950 m from centre,One-Bedroom Apartment,,6.2,Review score,4 reviews,"VND 400,000",
QMP Friendly House Ngũ Xã,"21.045945127218,105.841591147885",2.3 km from centre,Standard Studio,3 out of 5,,,,"VND 600,000",
Hue's Family Home stay,"21.025248,105.85392",350 m from centre,Budget Double Room,,7.9,Good,135 reviews,"VND 150,000","Breakfast included,FREE cancellation,• No prepayment needed"
A25 Hotel - 63A Phương Liệt,"20.997498,105.838887",3.7 km from centre,Standard Double Room,2 out of 5,8.5,Very good,4 reviews,"VND 520,000",
Centre Logi,"21.028925,105.849825",300 m from centre,Deluxe Apartment,3 out of 5,9.2,Superb,146 reviews,"VND 660,000","FREE cancellation,• No prepayment needed"
Noi Bai Boutique Hotel,"21.1982954779663,105.827272740646",19 km from centre,Standard King Room,4 out of 5,9.2,Superb,5 reviews,"VND 476,000",Breakfast included
Dinh Elegant Hanoi Hotel,"21.0137706,105.8011087",5 km from centre,Superior Double Room,3 out of 5,8.4,Very good,29 reviews,"VND 897,345",
Hoài Niệm Corner,"20.992411624868,105.942211913294",10 km from centre,Apartment with Garden View,,9.4,Superb,5 reviews,"VND 581,000",
Hanoi Exclusive Hotel,"21.032922,105.846951",800 m from centre,Superior Double or Twin Room,3 out of 5,9.3,Superb,82 reviews,"VND 773,550","FREE cancellation,• No prepayment needed"
N@D Happy House 2,"21.058645382896,105.89333691636",5 km from centre,One-Bedroom Apartment,,,,,"VND 270,000",
V House 1 Serviced Apartment,"21.0110445601325,105.806370377541",5 km from centre,Studio,3 out of 5,8.0,Very good,108 reviews,"VND 356,400","FREE cancellation,• No prepayment needed"
Au Coeur d'Hanoi Apartment,"21.023035970632,105.847690711639",750 m from centre,Au Coeur Deluxe Double Room with City View,3 out of 5,8.3,Very good,37 reviews,"VND 774,000","FREE cancellation,• No prepayment needed"
"Chaybay Hanoi homestay - Apartment with 2 bedroom, 1 kitchen, 1 living room","20.9940725288397,105.861487806013",3.9 km from centre,Two-Bedroom Apartment,,,,,"VND 585,000",
OYO 1065 Song Long Hotel,"21.016751,105.805484",5 km from centre,Standard Double Room,2 out of 5,5.5,Review score,27 reviews,"VND 199,536",
SPOT ON 1150 New Sun Hotel,"21.050608,105.790972",6 km from centre,Standard Double Room,2 out of 5,,,,"VND 163,619",
SPOT ON 1150 New Sun Hotel,"21.050608,105.790972",6 km from centre,Standard Double Room,2 out of 5,,,,"VND 163,619",
Highway hotel Cầu Giấy,"21.045075,105.788392",6 km from centre,Deluxe Double Room,,8.3,Very good,3 reviews,"VND 399,000",
Viola Royal Hotel & Spa,"21.0348461,105.8536929",800 m from centre,Deluxe double room (window no view),3 out of 5,9.0,Superb,378 reviews,"VND 1,119,600","FREE cancellation,• No prepayment needed"
Khách sạn Phúc Thành,"21.043717,105.872506",2.8 km from centre,Superior Double Room,2 out of 5,6.4,Review score,3 reviews,"VND 450,000","FREE cancellation,• No prepayment needed"
La Perle Rose Luxury Apartment,"20.992288,105.867143",4.2 km from centre,Two-Bedroom Apartment,3 out of 5,9.1,Superb,38 reviews,"VND 1,410,750",
Quang Anh Hotel,"21.030425,105.779245",7 km from centre,Deluxe Double Room,,,,,"VND 1,000,000",
Hanoi Golden Hostel,"21.0361412659494,105.851233005524",950 m from centre,Standard Twin Room,2 out of 5,8.7,Fabulous,551 reviews,"VND 270,000","FREE cancellation,• No prepayment needed"
Hi-Home - KMT Studio Ba Dinh,"21.036116,105.813298",4.2 km from centre,King Studio,,9.1,Superb,63 reviews,"VND 550,000","FREE cancellation,• No prepayment needed"
OYO 504 Tuan Anh Hotel,"20.980688,105.844549",5 km from centre,Standard Double Room,2 out of 5,8.4,Very good,57 reviews,"VND 279,351",
VINHOMES DCAPITALE Super LAKEVIEW Studio,"21.004558930411,105.794259150974",6 km from centre,One-Bedroom Apartment,,,,,"VND 1,200,000",
Atrium Hotel,"21.0363841005001,105.852676033974",950 m from centre,Budget Double or Twin Room,3 out of 5,8.5,Very good,662 reviews,"VND 367,200",
Hovi Hoang Cau 02,"21.016247,105.822161",3.4 km from centre,Standard Double Room,,8.6,Fabulous,4 reviews,"VND 450,000",
Lakeview building,"21.0711081,105.8138666",6 km from centre,Two-Bedroom Apartment,,,,,"VND 1,000,000",
Redz hotel,"21.036239,105.853082",950 m from centre,Deluxe Family Room,,8.0,Very good,7 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
Minthouse Hanoi,"21.023561,105.844003",1 km from centre,4-Bed Female Dormitory Room,,8.3,Very good,7 reviews,"VND 441,000",
OYO 417 Truong Son hotel,"21.026695,105.799545",5 km from centre,Superior Twin Room,2 out of 5,7.8,Good,53 reviews,"VND 227,470","FREE cancellation,• No prepayment needed"
Lenid De Ho Guom Hotel,"21.0246900410005,105.851804316044",400 m from centre,Deluxe Double or Twin Room,3 out of 5,7.1,Good,20 reviews,"VND 812,000",Breakfast included
A25 Hotel - 15 Trần Quốc Toản,"21.019277,105.850199",1 km from centre,Deluxe Double or Twin Room,3 out of 5,,,,"VND 539,000",Breakfast included
LUXURY APARTMENT VINHOMES SKYLAKE 5min to KEANGNAM,"21.018603549818,105.781985719049",7 km from centre,One-Bedroom Apartment,4 out of 5,9.2,Superb,20 reviews,"VND 1,440,000","FREE cancellation,• No prepayment needed"
A25 Hotel - 80 Mai Hắc Đế,"21.013121,105.850885",1.6 km from centre,Standard Double Room,,6.7,Review score,3 reviews,"VND 492,000",
Vinhomes D'Capitale Hanoi - CitiHome,"21.006094135218,105.794778474506",6 km from centre,One-Bedroom Apartment,,,,,"VND 1,521,000",
Ubuntu Hostel,"21.034279,105.851338",750 m from centre,Mixed Dormitory Room,,7.9,Good,255 reviews,"VND 200,000",Breakfast included
Peaceful Homestay in Hanoi,"21.0507075874816,105.885201841593",4.3 km from centre,Superior Double Room,,8.8,Fabulous,29 reviews,"VND 450,000",
Hotel Việt Mỹ,"21.022123,105.775956",8 km from centre,Superior Queen Room,,7.8,Good,15 reviews,"VND 432,000",
Gia Loc Hotel,"20.98880632457,105.842623952776",4.5 km from centre,Deluxe Double Room,,,,,"VND 575,000","FREE cancellation,• No prepayment needed"
ATS Hotel,"21.021889,105.859418",1 km from centre,Superior Double Room,3 out of 5,6.7,Review score,3 reviews,"VND 700,000",
LotusHomestayHanoi - Lake Side,"21.030845,105.850678",400 m from centre,Studio with Balcony,,,,,"VND 599,000",
Affa Boutique Hotel,"21.026124,105.850503",300 m from centre,Standard Double Room,3 out of 5,,,,"VND 367,500",
Link's Apartment,"21.022479176714,105.860827509787",1.1 km from centre,Two-Bedroom Apartment,,,,,"VND 600,000","FREE cancellation,• No prepayment needed"
De Studio HomeStay,"21.025174,105.835953",1.8 km from centre,Double Room,,9.6,Exceptional,19 reviews,"VND 385,000",
Cactus Homestay,"21.0362327094315,105.854781391602",1 km from centre,Standard King Room,,8.7,Fabulous,94 reviews,"VND 389,400",
A&Em Villa,"21.004379,105.829189",3.5 km from centre,Standard King Room,,,,,"VND 374,250",
Adeline Hotel Hanoi,"21.009569,105.795093",6 km from centre,Superior Double Room,2 out of 5,8.0,Very good,25 reviews,"VND 750,750","FREE cancellation,• No prepayment needed"
Sunrise Hotel,"21.015010641448,105.810582786798",4.6 km from centre,Standard Double Room,1 out of 5,6.1,Review score,12 reviews,"VND 420,000",
ISTAY Hotel Apartment 2,"21.0193549944263,105.779869146645",7 km from centre,One-Bedroom Apartment,3 out of 5,8.4,Very good,44 reviews,"VND 620,000",
Vầng Trăng apartment,"21.06704,105.8280149",5 km from centre,Two-Bedroom Apartment,,,,,"VND 800,000",
SaiGon Sun 2 Hotel,"21.016653,105.831236",2.5 km from centre,Superior Double Room,,,,,"VND 414,000","FREE cancellation,• No prepayment needed"
Hanoi La Vision Hotel,"21.0337078916888,105.847805142403",800 m from centre,Day Use Offer (4 Hours) - Superior Double Room,3 out of 5,8.6,Fabulous,319 reviews,"VND 195,000","FREE cancellation,• No prepayment needed"
Honey homestay,"21.031652,105.846888",750 m from centre,Double Room with Balcony,,8.9,Fabulous,17 reviews,"VND 712,500",
Wild Lotus Hotel - Xuan Dieu,"21.0623050373639,105.830231308937",4.5 km from centre,Royal Room,3 out of 5,6.5,Review score,18 reviews,"VND 1,980,000",Breakfast included
Lotte The Residence,"21.032201,105.8126",4.2 km from centre,One-Bedroom Apartment,4 out of 5,9.5,Exceptional,33 reviews,"VND 3,432,450",
French-styled house,"21.0386858457107,105.763404071331",9 km from centre,Deluxe Double Room with Extra Bed,,9.3,Superb,116 reviews,"VND 328,500",
Nice Hotel,"20.99251,105.813622",5 km from centre,Standard Double Room with Fan,2 out of 5,7.1,Good,26 reviews,"VND 440,000",
Luxeden Hotel,"21.0360060795331,105.789255201817",6 km from centre,Standard Double Room,3 out of 5,7.8,Good,41 reviews,"VND 1,356,000",Breakfast included
3T Hotel,"21.028984,105.841024",1.2 km from centre,Standard Double Room,3 out of 5,,,,"VND 950,000",
Fade Homestay,"21.068896,105.825882",5 km from centre,King Studio with Sofa Bed,,,,,"VND 550,000",
A25 Hotel - 150 Nguyễn Thái Học,"21.032046,105.830715",2.3 km from centre,Standard Double Room,,7.7,Good,5 reviews,"VND 512,000",
Nalan's home 11,"21.029061186588,105.843700960102",950 m from centre,King Room with Balcony,,9.6,Exceptional,8 reviews,"VND 199,000",
Aimee House PBC#2,"21.0260898840398,105.84358099848",950 m from centre,One-Bedroom Apartment,3 out of 5,7.9,Good,40 reviews,"VND 405,000",
QMP Vinhomes Metropolis,"21.0320508,105.8152247",3.9 km from centre,Apartment with Balcony,4 out of 5,8.5,Very good,18 reviews,"VND 1,728,000","FREE cancellation,• No prepayment needed"
Hoan Kiem Lake Hotel,"21.0307787773701,105.849639773369",450 m from centre,Standard Double Room,2 out of 5,6.8,Review score,50 reviews,"VND 261,000","Breakfast included,FREE cancellation"
Van Mieu 2 Hotel,"21.0190291958156,105.83648622036",1.9 km from centre,Standard Double or Twin Room,3 out of 5,6.9,Review score,15 reviews,"VND 510,000","FREE cancellation,• No prepayment needed"
Hanoi Buddy Inn & Travel,"21.0337579615185,105.848440825939",800 m from centre,Superior Family Room,2 out of 5,8.5,Very good,647 reviews,"VND 761,400","FREE cancellation,• No prepayment needed"
Veris Hotel,"21.0293991529665,105.848857909441",400 m from centre,Superior Double Room,3 out of 5,8.7,Fabulous,125 reviews,"VND 810,000",
BOM HOMES- VINHOMES TIMESCITY- 2BR- SERVICE apt,"20.9953333,105.8685574",4 km from centre,Two-Bedroom Apartment,4 out of 5,,,,"VND 1,400,000",
Venus Hotel Ha Noi,"21.0145602,105.8302567",2.8 km from centre,Deluxe Double Room,3 out of 5,6.7,Review score,14 reviews,"VND 441,000","FREE cancellation,• No prepayment needed"
Khách sạn biển xanh,"20.986953,105.838432",4.8 km from centre,Standard King Room,,,,,"VND 300,000",
DUPLEX HOUSE w BALCONY ON NIGHTLIFE STREET,"21.035549487892,105.851801828343",900 m from centre,Two-Bedroom Apartment,,,,,"VND 1,800,000",
A25 Hotel - 30 An Dương,"21.0514766323238,105.841137169312",2.9 km from centre,Standard Double Room,1 out of 5,8.7,Fabulous,10 reviews,"VND 317,200","Breakfast included,FREE cancellation,• No prepayment needed"
Granda Apartment,"21.03158,105.788272",6 km from centre,One-Bedroom Apartment,3 out of 5,8.3,Very good,14 reviews,"VND 550,000","FREE cancellation,• No prepayment needed"
Hanoi Skylake Vinhomes,"21.019381,105.781133",7 km from centre,Deluxe Apartment,,,,,"VND 1,650,000",
Lucky 2 Hotel,"21.0316640268951,105.84883376956",600 m from centre,Superior Double Room,3 out of 5,8.5,Very good,187 reviews,"VND 413,100","FREE cancellation,• No prepayment needed"
Hanoi Golden Hostel,"21.0361412659494,105.851233005524",950 m from centre,Standard Twin Room,2 out of 5,8.7,Fabulous,551 reviews,"VND 270,000","FREE cancellation,• No prepayment needed"
Asahi Luxstay✫FLC GreenApartment✫2Br Apartment,"21.029658786743,105.777918596185",7 km from centre,Apartment with Balcony,3 out of 5,,,,"VND 1,089,000",
Hanoi Hanvet Hotel,"21.029384,105.848197",500 m from centre,Deluxe Double or Twin Room,3 out of 5,9.5,Exceptional,154 reviews,"VND 624,749",
"Amazing stay-homestay, quiet and cozy place LTT Thanh Xuân","20.997715,105.829083",4.2 km from centre,Deluxe Double Room,,9.0,Superb,152 reviews,"VND 950,000",
LUNA HEAVEN ROOM #7,"21.034775208714,105.851228813715",800 m from centre,One-Bedroom Apartment,,7.6,Good,8 reviews,"VND 299,000",
Hanoi Asia 2 Long Bien,"21.0402668960963,105.868484973907",2.2 km from centre,Standard Double Room,2 out of 5,6.1,Review score,36 reviews,"VND 400,000",
BHome Kim Ma,"21.03186,105.821262",3.3 km from centre,Deluxe Suite,,,,,"VND 450,000",
Hovi Hoang Cau 02,"21.016247,105.822161",3.4 km from centre,Standard Double Room,,8.6,Fabulous,4 reviews,"VND 450,000",
Alaya 3 Apartment,"21.04001100333,105.788689800539",6 km from centre,Deluxe Studio,3 out of 5,7.9,Good,68 reviews,"VND 432,000",
Hanoi Old Quarter Homestay,"21.0292862320974,105.848128353373",500 m from centre,Double Room with Private Bathroom,,8.7,Fabulous,197 reviews,"VND 720,000","FREE cancellation,• No prepayment needed"
22HOUSING APARTMENT NEAR WESTLAKE,"21.0722137,105.8143019",6 km from centre,One-Bedroom Apartment,3 out of 5,9.9,Exceptional,7 reviews,"VND 432,000",
Blue Pearl Hanoi Hotel,"21.0457534731841,105.791611244774",6 km from centre,Standard Double Room,3 out of 5,7.6,Good,38 reviews,"VND 735,000","FREE cancellation,• No prepayment needed"
Tonkin Homestay,"21.0136209,105.8507237",1.6 km from centre,Double Room with Balcony,,9.2,Superb,123 reviews,"VND 419,000",
HIDDEN GEM HOUSE - HEART OF THE OLD QUARTER - FULL HOUSE,"21.034059,105.8506368",750 m from centre,Holiday Home,,,,,"VND 550,000",
A25 Hotel - 15 Trần Quốc Toản,"21.019277,105.850199",1 km from centre,Deluxe Double or Twin Room,3 out of 5,,,,"VND 539,000",Breakfast included
Na'Vie Artemis Số 3 Lê Trọng Tấn,"21.000215504773,105.828272943703",4 km from centre,Two-Bedroom Apartment,,,,,"VND 1,250,000",
Golden Hotel 2,"21.014417,105.863161",1.9 km from centre,Superior Double Room,2 out of 5,9.0,Superb,84 reviews,"VND 510,000","FREE cancellation,• No prepayment needed"
Hanoi Balcony Homestay,"21.028678604517,105.857316255569",550 m from centre,Economy Double Room,,9.3,Superb,133 reviews,"VND 517,500","FREE cancellation,• No prepayment needed"
Adeline Hotel Hanoi,"21.009569,105.795093",6 km from centre,Superior Double Room,2 out of 5,8.0,Very good,25 reviews,"VND 750,750","FREE cancellation,• No prepayment needed"
Dinh House - Silent HomeStay In Center,"21.0235077216229,105.852913203705",500 m from centre,King Room,,9.1,Superb,227 reviews,"VND 500,000",
BOM HOMES- VINHOMES D'CAPITAL- SERVICE APARTMENt,"21.006040131445,105.794243576669",6 km from centre,Studio Apartment,3 out of 5,,,,"VND 950,000",
Maro Hotel,"21.0322550210987,105.852688381615",500 m from centre,Family Room with External Private Bathroom,3 out of 5,8.9,Fabulous,67 reviews,"VND 911,250",Breakfast included
The Art - Hung Viet near West Lake,"21.044144,105.843374",2 km from centre,Budget Double Room,2 out of 5,9.0,Superb,87 reviews,"VND 462,500",
Sunshine City,"21.085079661253,105.792058126885",8 km from centre,Two-Bedroom Apartment,,,,,"VND 1,080,000",
RedDoorz near Vietnam France Hospital,"21.002979,105.838269",3.1 km from centre,Standard Double Room,2 out of 5,6.2,Review score,14 reviews,"VND 363,375",
Hoài Niệm Corner,"20.992411624868,105.942211913294",10 km from centre,Apartment with Garden View,,9.4,Superb,5 reviews,"VND 581,000",
SPOT ON 1088 Motel,"21.066087,105.76397",10 km from centre,Superior Double Room,2 out of 5,7.5,Good,12 reviews,"VND 129,698","FREE cancellation,• No prepayment needed"
Do Hotel,"21.034893,105.852512",800 m from centre,Standard Twin Room,,7.9,Good,232 reviews,"VND 550,000",
STUDIO APARTMEN LUXURY GREEN BAY ME TRI,"21.000307572509,105.784648832489",7 km from centre,One-Bedroom Apartment,,,,,"VND 800,000",
Lotus Homestay Times City Ha Noi,"20.9949003,105.8681715",4 km from centre,Two-Bedroom Apartment,,,,,"VND 1,850,000",
City Hotel,"21.0125721153878,105.80698575582",5 km from centre,Standard King Room,2 out of 5,8.1,Very good,33 reviews,"VND 390,000","FREE cancellation,• No prepayment needed"
Lyly House,"21.02828,105.828258",2.5 km from centre,Superior King Room,,7.1,Good,9 reviews,"VND 450,000",
Khách sạn Công Đoàn Quảng Bá,"21.0681094378782,105.822546796365",5 km from centre,Deluxe Twin Room with Lake View,3 out of 5,6.8,Review score,16 reviews,"VND 966,000",Breakfast included
Western Hanoi Boutique Hotel,"21.032914,105.791885",6 km from centre,Superior Double Room,3 out of 5,8.6,Fabulous,10 reviews,"VND 1,405,000",
