hotel_name,hotel_address,hotel_distance_center,hotel_room,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
The Local Stay Near The Beach,"16.060741,108.238478",2.2 km from centre,Double Room with Terrace,,9.1,Superb,73 reviews,"VND 570,000",
Shangrila My Khe Beach apartment,"16.055172203549,108.24119956749",2.8 km from centre,Deluxe King Studio,3 out of 5,8.8,Fabulous,19 reviews,"VND 400,000",
An Binh Tai,"16.0738974645632,108.240648028836",2.4 km from centre,Double Room,,8.9,Fabulous,68 reviews,"VND 207,000",
OYO 1048 Marina Apartment,"16.024554,108.242364",5 km from centre,Studio Apartment,2 out of 5,9.6,Exceptional,10 reviews,"VND 265,383","FREE cancellation,• No prepayment needed"
Hanami Hotel Danang,"16.048879,108.243872",3.5 km from centre,Standard King Room,3 out of 5,8.1,Very good,30 reviews,"VND 450,000","FREE cancellation,• No prepayment needed"
Sang Boutique Villa,"16.071004,108.242144",2.5 km from centre,Superior King Room,3 out of 5,,,,"VND 540,000",Breakfast included
Celina Hotel & Apartment,"16.055438,108.245128",3.1 km from centre,Superior Double Room,3 out of 5,9.1,Superb,106 reviews,"VND 629,000","Breakfast included,FREE cancellation,• No prepayment needed"
SPOT ON 1122 Nhat Anh Motel,"16.028736,108.172515",6 km from centre,Standard Double Room,2 out of 5,,,,"VND 166,612","FREE cancellation,• No prepayment needed"
AnNam Villa,"16.075177,108.243656",2.8 km from centre,One-Bedroom Apartment,3 out of 5,9.0,Superb,12 reviews,"VND 1,150,000",
Win's Homestay,"16.036223267912,108.223369416008",3.6 km from centre,Double Room with Shared Toilet,,8.9,Fabulous,50 reviews,"VND 200,000",
Golden Star Hotel,"16.0544279836593,108.244265019894",3.1 km from centre,Superior Double Room,3 out of 5,7.5,Good,77 reviews,"VND 718,200","Breakfast included,FREE cancellation,• No prepayment needed"
SPOT ON 1021 Dai Thang Motel,"16.001426,108.1879",8 km from centre,Standard Double Room,2 out of 5,,,,"VND 129,698",
Green House Hotel,"16.0653254401009,108.244012892246",2.7 km from centre,Superior Double with Balcony,3 out of 5,9.2,Superb,83 reviews,"VND 621,000","Breakfast included,FREE cancellation,• No prepayment needed"
Oc Tien Sa Hotel,"16.0608306423519,108.213677108288",1.1 km from centre,Standard Family Room,1 out of 5,6.5,Review score,11 reviews,"VND 500,000","FREE cancellation,• No prepayment needed"
ViViAnHotel,"16.07744,108.242858",2.8 km from centre,Deluxe Room,,8.2,Very good,8 reviews,"VND 599,000",
Khách sạn Dương Đàn,"16.07348,108.242314",2.5 km from centre,Quadruple Room with Private Bathroom,2 out of 5,,,,"VND 300,000",
Truong Son Tung 2 Hotel,"16.0687383116866,108.244122862816",2.7 km from centre,Deluxe Twin Room,3 out of 5,7.7,Good,29 reviews,"VND 914,634","Breakfast included,FREE cancellation,• No prepayment needed"
Hostel 15A,"16.0703232,108.2233134",500 m from centre,Deluxe Twin Room,,7.1,Good,6 reviews,"VND 350,000",
"The Rooster Café, Dormitory And Studio","16.046149,108.244944",3.7 km from centre,Deluxe Family Room,,9.1,Superb,43 reviews,"VND 200,000",
Howay Da Nang - The 1st Home,"16.0483941360837,108.246247557811",3.6 km from centre,One-Bedroom Apartment with Balcony,3 out of 5,9.2,Superb,72 reviews,"VND 768,142",
Motel Ngoc Nhung,"16.070292,108.246649",3 km from centre,Quadruple Room,,,,,"VND 300,000",
Phin Coffee House,"16.092922,108.244002",3.9 km from centre,Deluxe King Room,,,,,"VND 500,000",Breakfast included
Sea Castle 2 Hotel,"16.0662820191066,108.244374990463",2.8 km from centre,Superior Double Room,3 out of 5,6.9,Review score,5 reviews,"VND 841,225","FREE cancellation,• No prepayment needed"
VYVAN Homestay,"16.059653,108.177031",4.7 km from centre,Large Double Room,,,,,"VND 280,000",
Le House Boutique Hotel,"16.0666172491037,108.244419123943",2.8 km from centre,Premier Double Room with City View,3 out of 5,8.4,Very good,153 reviews,"VND 720,000","FREE cancellation,• No prepayment needed"
OYO 838 Thao Nguyen hotel & apartment,"16.077677,108.232225",1.8 km from centre,Deluxe Apartment,2 out of 5,,,,"VND 215,000",
THE BLOSSOM HOUSE - Apartment for rent in Danang,"16.066304,108.244368",2.7 km from centre,Superior Apartment,,9.0,Superb,37 reviews,"VND 891,000","FREE cancellation,• No prepayment needed"
FRIENDS HOUSE,"16.058245,108.222534",1.2 km from centre,Double Room with Private External Bathroom,,8.6,Fabulous,45 reviews,"VND 400,000",
OYO 1068 Fussa Hostel And Apartment,"16.0587714258074,108.239144738762",2.4 km from centre,Standard Twin Room,2 out of 5,6.7,Review score,12 reviews,"VND 199,536","FREE cancellation,• No prepayment needed"
Tasa Homestay Da Nang,"16.0744638180948,108.2310391945",1.4 km from centre,Deluxe Double or Twin Room with City View,,8.0,Very good,3 reviews,"VND 275,500",
OYO 552 Phuong Hong Motel,"16.0202512145136,108.25522184372",6 km from centre,Standard Double Room,2 out of 5,8.4,Very good,23 reviews,"VND 179,582",
Soha's Homestay,"16.0742311457575,108.231315571119",1.4 km from centre,Double Room,,8.6,Fabulous,8 reviews,"VND 380,000",
Azure Hotel Da Nang - Beach,"16.0684794423021,108.244087491184",2.7 km from centre,Double Room,2 out of 5,8.1,Very good,124 reviews,"VND 418,500",
Hien Quy 2 Guest House,"16.0297,108.241957",5 km from centre,Standard King Room,,,,,"VND 200,000",
OYO 1048 Marina Apartment,"16.024554,108.242364",5 km from centre,Studio Apartment,2 out of 5,9.6,Exceptional,10 reviews,"VND 265,383","FREE cancellation,• No prepayment needed"
AVA Hotel & Apartment,"16.0489769435385,108.248027526806",3.8 km from centre,Deluxe Room (2 Adults + 1 Child),,8.1,Very good,12 reviews,"VND 250,200","FREE cancellation,• No prepayment needed"
Win's Homestay,"16.036223267912,108.223369416008",3.6 km from centre,Double Room with Shared Toilet,,8.9,Fabulous,50 reviews,"VND 200,000",
Eldoris Apartment and Hotel,"16.072130734923,108.242442309729",2.5 km from centre,One-Bedroom Apartment,1 out of 5,8.6,Fabulous,5 reviews,"VND 580,000","FREE cancellation,• No prepayment needed"
Cantona Hotel & Apartment,"16.0522714145324,108.246114751343",3.4 km from centre,Deluxe Double Room (2 Adults + 1 Child),1 out of 5,9.0,Superb,51 reviews,"VND 273,600",
Fan House,"16.058657,108.243934",2.9 km from centre,Deluxe Apartment,3 out of 5,8.8,Fabulous,44 reviews,"VND 380,000","FREE cancellation,• No prepayment needed"
Nice House Hotel,"16.063503,108.23986",2.3 km from centre,Superior Double Room,2 out of 5,8.9,Fabulous,36 reviews,"VND 250,000","FREE cancellation,• No prepayment needed"
Bao Quyen Hotel,"16.0649572065314,108.229869604111",1.2 km from centre,Standard Double Room,2 out of 5,8.1,Very good,210 reviews,"VND 360,000","FREE cancellation,• No prepayment needed"
OYO 1093 Tay Hai Hotel 2,"16.072354,108.201381",2 km from centre,Standard Double Room,2 out of 5,,,,"VND 382,830","FREE cancellation,• No prepayment needed"
Shiny Homestay Da Nang,"16.0151944024031,108.255665040337",7 km from centre,Deluxe Room (2 Adults + 1 Child),,9.0,Superb,15 reviews,"VND 255,000","FREE cancellation,• No prepayment needed"
CAPSULE Đà Nẵng Hotel,"16.0724433554,108.239905489584",2.3 km from centre,Deluxe Double Room,2 out of 5,8.5,Very good,269 reviews,"VND 270,000","FREE cancellation,• No prepayment needed"
SPOT ON 1021 Dai Thang Motel,"16.001426,108.1879",8 km from centre,Standard Double Room,2 out of 5,,,,"VND 129,698",
Green Garden Residence Hotel,"16.0484948234536,108.243455295423",3.5 km from centre,Deluxe Double Room,2 out of 5,8.2,Very good,76 reviews,"VND 300,000","FREE cancellation,• No prepayment needed"
Motel Thanh Long,"16.077487,108.167062",5 km from centre,Large Double Room,,8.3,Very good,13 reviews,"VND 260,000",
House Land Hotel 2 Da Nang,"16.0661144849297,108.243312835693",2.6 km from centre,Standard Double Room,2 out of 5,6.4,Review score,10 reviews,"VND 274,500","FREE cancellation,• No prepayment needed"
"The Rooster Café, Dormitory And Studio","16.046149,108.244944",3.7 km from centre,Deluxe Family Room,,9.1,Superb,43 reviews,"VND 200,000",
170 Station Hotel & Apartment,"16.062228,108.219563",700 m from centre,Deluxe Double Room,,,,,"VND 315,666","FREE cancellation,• No prepayment needed"
Mango House,"16.099596,108.232369",3.8 km from centre,Superior Apartment,,,,,"VND 455,000","FREE cancellation,• No prepayment needed"
Merry Hotel,"16.064664,108.229973",1.2 km from centre,Double or Twin Room,3 out of 5,8.4,Very good,59 reviews,"VND 650,000",
Song Thanh,"16.059953,108.222207",1 km from centre,Double Room,,,,,"VND 400,000",
Song Thanh,"16.060299,108.222641",1 km from centre,Double Room,,,,,"VND 400,000",
96 Riverfront,"16.078651,108.223808",1.2 km from centre,Apartment with Lake View,,,,,"VND 2,150,000",
Mer villa A34- 144 Ông ích khiêm Căn hộ,"16.074382772555,108.210965059698",1.1 km from centre,Five-Bedroom Apartment,,,,,"VND 2,500,000",
KIDDO Homestay,"16.056816,108.21742",1.3 km from centre,Double Room with Shared Toilet,,,,,"VND 325,000",
Central Hotel & Spa,"16.065022,108.219273",400 m from centre,Standard Double Room,,8.6,Fabulous,321 reviews,"VND 550,000",Breakfast included
KENKESU APRT 3,"16.0572764,108.2169289",1.3 km from centre,Two-Bedroom Apartment,,,,,"VND 600,000",
Apartments Sea View,"16.053324,108.246772",3.4 km from centre,Apartment with Sea View,,7.2,Good,4 reviews,"VND 1,003,200",
Khánh Quỳnh house,"16.0533245,108.2467724",3.4 km from centre,Two-Bedroom Apartment,,,,,"VND 1,200,000",
The Yacht Villa,"15.9736115445447,108.280289433897",12 km from centre,Villa with Private Pool - Beach Front,5 out of 5,8.6,Fabulous,12 reviews,"VND 14,050,000",
Bao Tran Homestay,"16.063814,108.230989",1.4 km from centre,Deluxe Room,,9.4,Superb,8 reviews,"VND 252,500",
DANATRI Homestay,"16.047671,108.24498",3.6 km from centre,Double Room,,,,,"VND 350,000",Breakfast included
Rung Huong Apartment,"16.038949,108.249999",4.7 km from centre,Two-Bedroom Apartment - HUGO BOSS,4 out of 5,8.8,Fabulous,68 reviews,"VND 1,625,000",
Ritzy Boutique Hotel Da Nang,"16.0546555750307,108.244279351837",3.1 km from centre,Superior Twin Room,3 out of 5,8.0,Very good,51 reviews,"VND 769,500","Breakfast included,FREE cancellation,• No prepayment needed"
Chow-Chow,"16.073407,108.239843",2.3 km from centre,Apartment with Balcony,3 out of 5,8.9,Fabulous,7 reviews,"VND 3,500,000","FREE cancellation,• No prepayment needed"
Otium Garden Villa,"16.076593,108.240048",2.5 km from centre,Double Room with Garden View,,10,Exceptional,4 reviews,"VND 738,000",
Marble mountain- Ngũ Hành Sơn,"15.992615,108.268154",9 km from centre,Quadruple Room with Private External Bathroom,,,,,"VND 270,000",
Vy Homestay Đà Nẵng,"16.064482,108.241583",2.5 km from centre,Double Room with Balcony (2 Adults + 1 Child),,,,,"VND 400,000",
Nhiet Doi,"16.064574,108.239601",2.2 km from centre,Deluxe Twin Room,3 out of 5,,,,"VND 350,000",
Mường Thanh Mỹ Khê Beach Seviced Apartment,"16.053324,108.246772",3.4 km from centre,Studio Apartment,,,,,"VND 1,440,000",
Dang Ha Hotel,"16.0745374130637,108.240346312523",2.4 km from centre,Deluxe Double Room (2 Adults + 1 Child) - No Window,2 out of 5,7.3,Good,20 reviews,"VND 300,000",
Hemera Boutique Hotel,"16.0404661781739,108.247398650332",4.3 km from centre,Superior Twin Room,3 out of 5,6.7,Review score,8 reviews,"VND 1,395,000","Breakfast included,FREE cancellation,• No prepayment needed"
MT Apartment 2bedroom With Ocean View,"16.0533245,108.2467724",3.4 km from centre,Two-Bedroom Apartment,,,,,"VND 990,000","FREE cancellation,• No prepayment needed"
Lan House,"16.090901,108.237518",3.2 km from centre,Deluxe Room (2 Adults + 1 Child),,,,,"VND 250,000",
7S Hotel Thu Bon,"16.0804007769452,108.221219480038",1.4 km from centre,Standard Double Room,2 out of 5,7.3,Good,5 reviews,"VND 450,000",
A luxury apartment,"16.0304068,108.2224377",4.2 km from centre,One-Bedroom Apartment,,,,,"VND 700,000",
Kiss 6 Apartment&hotel,"16.044768356979,108.246376136054",4 km from centre,One-Bedroom Apartment,,,,,"VND 360,000",
Win Win apartment,"16.049688,108.244906",3.5 km from centre,Apartment with Balcony,,,,,"VND 500,000",
Vy Homestay Đà Nẵng,"16.064482,108.241583",2.5 km from centre,Double Room with Balcony (2 Adults + 1 Child),,,,,"VND 400,000",
The Monarchy Đà Nẵng - Bancolny Housing,"16.0551,108.2330793",2.1 km from centre,Two-Bedroom Apartment,,,,,"VND 960,000",
KENKESU APRT 3,"16.0572764,108.2169289",1.3 km from centre,Two-Bedroom Apartment,,,,,"VND 600,000",
Sala apartment and hotel,"16.097641,108.232197",3.5 km from centre,King Studio,,,,,"VND 499,000",
NI HOUSE,"16.044246166095,108.24064870957",3.5 km from centre,Double Room with Balcony,,,,,"VND 500,000",
Maya Hotel Danang,"16.066736,108.243097",2.6 km from centre,Queen Room,2 out of 5,,,,"VND 250,000",
Prime Apartment,"16.0650728,108.2414247",2.5 km from centre,One-Bedroom Apartment,,,,,"VND 399,500",
Shore Villa,"16.079099589194,108.20817861671",1.7 km from centre,Villa,,,,,"VND 2,391,200",
Harmony Homestay,"16.059877006655,108.208113848023",1.6 km from centre,Double Room with Private Bathroom,,,,,"VND 250,000",
Mia Homestay Đà Nẵng Gần Biển,"16.0685685,108.244247",2.7 km from centre,Double Room with Garden View,,,,,"VND 220,000",
Song Thanh,"16.060299,108.222641",1 km from centre,Double Room,,,,,"VND 400,000",
LE HOME,"16.0699767,108.2353147",1.8 km from centre,One-Bedroom Apartment,,,,,"VND 369,196",
Yên House & Coffee,"16.0774096,108.2422725",2.7 km from centre,Studio Apartment,,,,,"VND 450,000",Breakfast included
Astro House,"16.070701,108.233537",1.6 km from centre,Deluxe Studio,,,,,"VND 500,000",
Maris Danang Hotel,"16.067023,108.232758",1.5 km from centre,Deluxe Queen Room,3 out of 5,9.5,Exceptional,4 reviews,"VND 300,000",
D C House 3 4 PN Nhà sang trọng sát biển Mỹ Khê,"16.0592117,108.2389295",2.4 km from centre,Apartment,,,,,"VND 904,530",
Abogo Resort Villa Green Island Da Nang,"16.045228895528,108.227056015297",2.8 km from centre,One-Bedroom Villa,,,,,"VND 907,200",Breakfast included
Cozy Hostel,"16.0827361,108.2444283",3.1 km from centre,Double Room with Private Bathroom,,,,,"VND 450,000",
Truong Hostel & Apartment Da Nang,"16.049701003235,108.24448003924",3.5 km from centre,Double Room with Garden View,,,,,"VND 405,000",
RUBBER APARTMENT,"16.045198230417,108.248231738178",4 km from centre,One-Bedroom Apartment,,,,,"VND 394,578",
Tasmania Hotel Da Nang,"16.065289,108.243807",2.7 km from centre,Deluxe Double Room with Balcony,2 out of 5,,,,"VND 400,000",
VNBV - Brand New Chic Suites,"16.0390967,108.2465173",4.4 km from centre,One-Bedroom Apartment,,,,,"VND 750,000",
Mường Thanh Apartmemt 2,"16.053324,108.246772",3.4 km from centre,Two-Bedroom Apartment,4 out of 5,,,,"VND 1,000,000",
Khánh Quỳnh house,"16.0533245,108.2467724",3.4 km from centre,Two-Bedroom Apartment,,,,,"VND 1,200,000",
Nhà Nghỉ Minh Trường,"16.0722635,108.1975064",2.4 km from centre,Double Room,,,,,"VND 299,972",
Khe Suites Le Lai Apartment - Self Check-in with Lockbox,"16.075414,108.219049",800 m from centre,One-Bedroom Apartment,,,,,"VND 1,320,000",
Happy Apartment,"16.048643371581,108.246386238623",3.6 km from centre,One-Bedroom Apartment,,,,,"VND 1,000,000",
KIDDO Homestay,"16.056816,108.21742",1.3 km from centre,Double Room with Shared Toilet,,,,,"VND 325,000",
9 Bedrooms Beach Pool Villa Da Nang- Boss Villa - Near My Khe Beach,"16.040379,108.246548",4.3 km from centre,King Room with Balcony,4 out of 5,10,Exceptional,4 reviews,"VND 472,571",
BB Apartment Đà Nẵng,"16.037909422691,108.24708554107",4.5 km from centre,One-Bedroom Apartment,,,,,"VND 440,000",
Abogo Resort Villa Premium Da Nang,"16.0433591,108.2495057",4.3 km from centre,Day Use offer (150 Minutes) - Extra charge for overnight stay,4 out of 5,,,,"VND 1,000,000","FREE cancellation,• No prepayment needed"
Luxury Apartment,"15.9747899818483,108.28145027248",12 km from centre,Apartment with Balcony,4 out of 5,8.0,Very good,3 reviews,"VND 1,600,226","FREE cancellation,• No prepayment needed"
FEN VILLA ĐÀ NẴNG,"16.0822328245778,108.24364942883",3 km from centre,Apartment,,,,,"VND 5,000,000",
Cozy Apartment Near the Beach,"16.0742641376814,108.238276917999",2.1 km from centre,One-Bedroom Apartment,3 out of 5,9.6,Exceptional,6 reviews,"VND 350,000",
Phát Tài Hostel,"16.054407,108.202167",2.4 km from centre,Standard King Room,,,,,"VND 200,000",
Da Phuoc Shore villa,"16.079160055414,108.208205639804",1.7 km from centre,Villa,,,,,"VND 2,391,200",
Cao Nguyen Hotel Da nang,"16.045106,108.209064",2.9 km from centre,King Room with Balcony,1 out of 5,,,,"VND 299,972",
ALOHA APARTEMAN,"16.038048,108.248737",4.7 km from centre,One-Bedroom Apartment,,,,,"VND 450,000",
Hotel Le Bouton,"16.079187,108.243473",2.9 km from centre,Superior King Room,,,,,"VND 600,000",Breakfast included
Phát Tài hostel,"15.994286,108.257798",9 km from centre,Standard King Room,,,,,"VND 200,000",
Phát Tài hostel,"15.994454,108.257729",9 km from centre,Standard King Room,,,,,"VND 200,000",
Phát Tài hostel,"15.994456,108.257731",9 km from centre,Standard King Room,,,,,"VND 200,000",
Phát Tài hostel,"15.994456,108.257731",9 km from centre,Deluxe Double Room,,,,,"VND 200,000",
La Que's Apartments,"16.057499,108.243884",3 km from centre,Deluxe King Room,,,,,"VND 400,000",
PHAT TAI HOSTEL,"15.9942909,108.2577988",9 km from centre,Superior Apartment,,,,,"VND 280,000",
Hàn Homestay Đà Nẵng,"16.0774275,108.206822",1.7 km from centre,Three-Bedroom Apartment,,,,,"VND 1,900,000",
POSIKI Dorm & Café,"16.064539,108.223557",650 m from centre,Double Room,,,,,"VND 279,999",
Zoneland - Blooming Tower Da Nang,"16.090388070927,108.215714260049",2.5 km from centre,Three-Bedroom Apartment,4 out of 5,,,,"VND 3,000,000",
Bayhomes Đà Nẵng At Ocean Recidences,"15.974842,108.280386",12 km from centre,One-Bedroom Apartment,,,,,"VND 2,500,000",
Golden Lotus Hotel,"16.053533,108.246635",3.4 km from centre,Superior Twin Room with City View,4 out of 5,,,,"VND 1,600,000","Breakfast included,FREE cancellation,• No prepayment needed"
Ga Vang Hotel,"16.077752,108.232311",1.8 km from centre,Large Double or Twin Room,,,,,"VND 495,000",
OCEAN GOLD APARTMENT,"16.038523,108.247353",4.5 km from centre,Studio,,,,,"VND 350,000",
VNBV - Brand New Chic Suites,"16.0390967,108.2465173",4.4 km from centre,One-Bedroom Apartment,,,,,"VND 750,000",
The Ocean Apartment IDCWH A409,"15.9740473016674,108.280391678943",12 km from centre,Apartment with Sea View,4 out of 5,,,,"VND 1,338,000","FREE cancellation,• No prepayment needed"
Vernal Home B29,"16.075549,108.212447",1.1 km from centre,Standard Villa,4 out of 5,8.5,Very good,4 reviews,"VND 3,500,000",
Phát Tài hostel,"15.994286,108.257798",9 km from centre,Standard King Room,,,,,"VND 200,000",
Danang City Apartment & Hotel,"16.0521694,108.2450028",3.3 km from centre,One-Bedroom Apartment,,,,,"VND 280,000",
Yên House & Coffee,"16.0774096,108.2422725",2.7 km from centre,Studio Apartment,,,,,"VND 450,000",Breakfast included
"Top Hotel & Apartment Số 12 Đường Đỗ Thế Chấp, Đà Nẵng, Việt Nam","16.078015571965,108.244216664418",2.9 km from centre,One-Bedroom Apartment,,,,,"VND 480,000",
Temo Hotel & Apartment,"16.0632373995133,108.238961946388",2.2 km from centre,Superior Studio,,,,,"VND 450,000",
Sen Apartment,"16.048457,108.242025",3.3 km from centre,Deluxe Apartment,,,,,"VND 1,260,000",
nang house beach,"16.081595,108.242793",3 km from centre,Standard Apartment,3 out of 5,9.0,Superb,44 reviews,"VND 990,000",
Phát Tài hostel,"15.994456,108.257731",9 km from centre,Standard King Room,,,,,"VND 200,000",
Phát Tài hostel,"15.994456,108.257731",9 km from centre,Deluxe Double Room,,,,,"VND 200,000",
Abogo Resort Villa Green Island Da Nang,"16.045228895528,108.227056015297",2.8 km from centre,One-Bedroom Villa,,,,,"VND 907,200",Breakfast included
Riverside Villa Homestay,"16.0300303,108.2292783",4.4 km from centre,Holiday Home,,7.1,Good,3 reviews,"VND 9,880,000",
Bo and Miu Homestay,"16.037929,108.247352",4.5 km from centre,Five-Bedroom House,,9.6,Exceptional,7 reviews,"VND 2,500,000",
Kiss 6 Apartment&hotel,"16.044768356979,108.246376136054",4 km from centre,One-Bedroom Apartment,,,,,"VND 360,000",
Vernal Home B28,"16.075549,108.212447",1.1 km from centre,Standard Villa,,,,,"VND 3,500,000",
Ocean Apartment Spa & Golf Danang,"15.974064526846,108.280359506607",12 km from centre,Apartment with Pool View,4 out of 5,8.6,Fabulous,4 reviews,"VND 2,000,000",
Sunna Hotel,"16.0688234095406,108.243811737326",2.6 km from centre,Double Room,,6.8,Review score,38 reviews,"VND 270,000","FREE cancellation,• No prepayment needed"
Hoàng Gia homstay,"16.085916,108.151444",7 km from centre,Deluxe Double Room with Balcony,3 out of 5,,,,"VND 400,000","FREE cancellation,• No prepayment needed"
The Dawn Hotel,"16.073106,108.241862",2.5 km from centre,Twin Room,3 out of 5,,,,"VND 500,000",
The Ocean Villa Da Nang,"15.9926316,108.269373",10 km from centre,Three-Bedroom Villa,,,,,"VND 4,049,616",
PHAT TAI HOSTEL,"15.9942909,108.2577988",9 km from centre,Superior Apartment,,,,,"VND 280,000",
Thanh Hotel & Apartment,"16.0659059356857,108.243995633101",2.7 km from centre,Standard Family Room,3 out of 5,8.5,Very good,116 reviews,"VND 850,000",
The Ocean Apartment IDCWH B302,"15.9736296540186,108.280284444519",12 km from centre,Apartment,4 out of 5,8.5,Very good,9 reviews,"VND 1,742,023",
VIET HOMES - LUXURIOUS 2 BR APARTMENT WITH SEA VIEW - FREE PICK UP,"16.077619452814,108.245032700525",3 km from centre,Two-Bedroom Apartment,,,,,"VND 2,850,000",
Sunshine Apartment Near The Beach,"15.97542,108.280901",12 km from centre,Studio,,7.8,Good,12 reviews,"VND 2,100,000",
Abogo Resort Villas Beachview Da Nang,"16.011511333482,108.264611429777",8 km from centre,Two-Bedroom Villa,3 out of 5,,,,"VND 10,000,000","FREE cancellation,• No prepayment needed"
"Villas at Da Nang Beach Resort,3 Bedrooms Garden View","15.974967823307,108.280977740205",12 km from centre,Three-Bedroom Villa,4 out of 5,,,,"VND 5,700,000","FREE cancellation,• No prepayment needed"
Silkotel Da Nang,"16.0485252827063,108.24808083848",3.8 km from centre,Deluxe Double or Twin Room,4 out of 5,,,,"VND 4,312,000",Breakfast included
VST Villas 3BRS,"16.0307258192424,108.254941065976",5 km from centre,Three-Bedroom Villa,5 out of 5,,,,"VND 5,644,425","FREE cancellation,• No prepayment needed"
Oasis Villa,"15.9762391665688,108.279836475849",12 km from centre,One-Bedroom Apartment,,7.3,Good,6 reviews,"VND 2,400,000",
BOM HOMES- THE OCEAN VILLAS ĐÀ NẴNg,"15.9926316,108.269373",10 km from centre,Standard Villa,4 out of 5,,,,"VND 7,000,000",
Five Stars 8 Bedrooms Beachfront,"15.97979,108.281888",11 km from centre,Villa with Sea View,,,,,"VND 28,000,000",Breakfast included
Sun Grow Ocean Villas,"15.9748409,108.2811759",12 km from centre,Villa,,,,,"VND 6,900,000","FREE cancellation,• No prepayment needed"
Mường Thanh sea view,"16.0533245,108.2467724",3.4 km from centre,Two-Bedroom Apartment,,,,,"VND 7,383,915",
Da Nang Beach Front Villa at Ocean Resort,"16.010392,108.266187",8 km from centre,Villa with Sea View,,,,,"VND 27,500,000",
Paradise Sea View 5Bedrooms Free pick up,"15.9926316,108.269373",10 km from centre,Villa,4 out of 5,,,,"VND 6,300,000",
Luxury Two Bedroom Apartment,"15.97542,108.280901",12 km from centre,Apartment with Pool View,,8.1,Very good,9 reviews,"VND 7,950,000","FREE cancellation,• No prepayment needed"
Large Luxury Villa,"15.974842,108.280386",12 km from centre,Three-Bedroom Villa,4 out of 5,,,,"VND 13,500,000",
4BR Pearl Villa with Seaview at Furramar Danang,"16.0370970658195,108.253246580134",5 km from centre,Villa with Private Pool,3 out of 5,7.3,Good,11 reviews,"VND 6,840,000",
Five Stars 5 Bedrooms And 1 Movie Room Beachfront,"15.979061,108.281443",12 km from centre,Villa with Sea View,,,,,"VND 20,000,000",Breakfast included
Real Relax Villa & Massage,"15.978015555475,108.277553095107",11 km from centre,Villa,,,,,"VND 8,188,000",
Sunny Beach Villa,"15.974842,108.280386",12 km from centre,Three-Bedroom Villa,,5.9,Review score,4 reviews,"VND 6,500,000",
Champa Villa with private pool at Furramar Danang,"16.0375623464275,108.253084123135",5 km from centre,Three-Bedroom Villa,4 out of 5,7.4,Good,4 reviews,"VND 7,056,000",
Villa 3BR Beachfront hyatt Da Nang,"16.013081434076,108.263637288819",7 km from centre,Villa with Sea View,4 out of 5,,,,"VND 10,000,000",
Luxury Ocean Villas N - 4 Bedrooms,"15.974562711245,108.281938642062",12 km from centre,Villa,,,,,"VND 10,000,000",
Beachview 3BR Villa with private pool,"16.012847,108.263977",7 km from centre,Deluxe Bungalow with Sea View,,,,,"VND 7,200,000",
Villa 3BR Furama's Villa Da Nang- Free airport pick up,"16.0379834362954,108.252190099258",4.9 km from centre,Villa with Private Pool,,6.1,Review score,17 reviews,"VND 9,450,000",
Khang Homestay,"16.057821,108.22055",1.2 km from centre,Bed in 4-Bed Female Dormitory Room,,9.2,Superb,71 reviews,"VND 165,000",
Starfish Alley Hostel,"16.0459761718067,108.246911354363",3.9 km from centre,Bed in 8-Bed Dormitory Room,,8.3,Very good,491 reviews,"VND 120,000","FREE cancellation,• No prepayment needed"
AVA Maison,"16.0352304464499,108.231277722893",4 km from centre,Superior Apartment,,9.5,Exceptional,4 reviews,"VND 1,000,000",
Fedora Hostel,"16.065942,108.194996",2.6 km from centre,Bed in 4-Bed Female Dormitory Room,,8.1,Very good,202 reviews,"VND 198,000",
Orange House Apartment,"16.058045,108.243854",2.9 km from centre,Standard Apartment,,8.6,Fabulous,4 reviews,"VND 460,000",
Memory Hostel - Danang,"16.0660062294188,108.223882882209",600 m from centre,Bed in 6-Bed Female Dormitory Room,1 out of 5,8.8,Fabulous,282 reviews,"VND 374,000","FREE cancellation,• No prepayment needed"
Bắc Nam Hotel,"16.054642444148,108.17159404418",5 km from centre,Bed in 4-Bed Dormitory Room,,7.6,Good,77 reviews,"VND 270,000","FREE cancellation,• No prepayment needed"
Sea Nest Hostel,"16.042072,108.243144",3.9 km from centre,Bed in 8-Bed Dormitory Room,,6.7,Review score,3 reviews,"VND 120,000","FREE cancellation,• No prepayment needed"
Salyna Motel,"16.014998,108.20629",6 km from centre,Small Double Room,,,,,"VND 500,000",
Chachi Homestay,"16.0635142675492,108.234644151768",1.8 km from centre,Bunk Bed in Mixed Dormitory Room,,8.6,Fabulous,18 reviews,"VND 221,000",
Minh Nhat,"16.06733,108.201607",1.9 km from centre,Superior Single Room,2 out of 5,,,,"VND 2,000,000",
Villas Owner in The Ocean Resort Da Nang,"15.9926316,108.269373",10 km from centre,,,,,,"VND 19,500,000",
