hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Phuong Dung Hotel,"11.932512,108.445402",,,Superior Double Room,,2,1 out of 5,,,,"VND 432,431",
Rinny Hotel,"11.9614221602484,108.442798929298",,,Economy Double Room,,2,2 out of 5,9.5,Exceptional,28 reviews,"VND 220,000",
Bonjour Da Lat Hotel,"11.9731424771537,108.440786295631",,,Deluxe Suite,,2,3 out of 5,10,Exceptional,17 reviews,"VND 443,916",
AHA Xuan Truong Hotel,"11.945365,108.453641",,,Superior Double Room,,2,1 out of 5,9.5,Exceptional,4 reviews,"VND 360,000",
Tuấn My Homestay,"11.9544494,108.4282397",,,Double Room,,2,,,,,"VND 300,000",
CASA VILLA - City Center,"11.937013571713,108.444108512997",,,Double Room with Balcony,,2,,9.0,Superb,4 reviews,"VND 491,071",
The Sinn Hill,"11.965196900502,108.425469062135",,,Deluxe Double Room with Two Double Beds,,2,,,,,"VND 412,500",
MỘC HOMESTAY,"11.553376706814,107.780883093286",,,Double Room,,2,,,,,"VND 250,000",
Cozy home,"11.9336171,108.4334293",,,Two-Bedroom Apartment,,6,,,,,"VND 1,107,667",
Homestay cafe Mộc Lan,"11.9375554351077,108.430026769638",,,Double Room,,2,,,,,"VND 225,000",
No.7,"11.926543,108.432265",,,Deluxe Double or Twin Room with Mountain View,,2,,9.1,Superb,16 reviews,"VND 151,500",
DaLat Night,"11.951994,108.439006",,,Deluxe Double Room,,3,,,,,"VND 468,000",
Lucky Mio Villa,"11.94663,108.425882",,,Deluxe Room (2 Adults + 1 Child),,2,,,,,"VND 424,606",
Dejavu Hotel,"11.937137,108.42896",,,Standard Double Room,,2,2 out of 5,,,,"VND 250,000",
Kim Oanh Apartment,"11.948535468947,108.439709669312",,,Two-Bedroom Apartment,,4,,9.8,Exceptional,5 reviews,"VND 700,000",
Phuc Khang Hotel,"11.9414520198238,108.431153297424",,,Double Room,,2,,8.1,Very good,9 reviews,"VND 250,000",
Thanh Anh 2,"11.941335,108.435892",,,Deluxe Double Room,,2,2 out of 5,,,,"VND 472,500",
Sunshine Villa,"11.9315887249572,108.426725355391",,,Double Room with Mountain View,,2,3 out of 5,9.7,Exceptional,4 reviews,"VND 294,000","FREE cancellation,• No prepayment needed"
Sunny Hotel & Cafe,"11.940108,108.428304",,,Standard Double Room,,2,,,,,"VND 250,000",
NVN ĐÀ LẠT,"11.952228,108.45641",,,Apartment,,3,,,,,"VND 450,000",
Horizon Village Dalat,"11.9307592923212,108.444653077038",,,Standard King Room,,2,3 out of 5,8.7,Fabulous,6 reviews,"VND 621,000",Breakfast included
Chút Chíu Homestay,"11.9428267937166,108.460308860327",,,Quadruple Room with Garden View,,2,,9.7,Exceptional,4 reviews,"VND 455,000",
Cho Thuê Villa Nguyên Căn Trung Tâm Thành Phố Đà Lạt (GIAO CHÌA KHOÁ),"11.933155781678,108.426545338446",,,Villa with Garden View,,16,,,,,"VND 3,500,000",
Vy Ngọc Homestay,"11.952773,108.472534",,,Queen Room with Garden View,,2,,,,,"VND 112,500",
Quỳnh Hương Homestay,"11.9419306855194,108.42846905306",,,Superior Double Room,,2,,9.4,Superb,11 reviews,"VND 225,000","FREE cancellation,• No prepayment needed"
Khách Sạn Ngọc Huyền,"11.941554,108.434405",,,Deluxe Double Room,,2,2 out of 5,9.2,Superb,8 reviews,"VND 250,000",
Khách sạn Container House Quỳnh Nhi,"11.9806090814074,108.456572844315",,,Double Room with Garden View,,2,,,,,"VND 299,000",
nhím garden house 1,"11.9688509,108.4334195",,,Apartment with Mountain View,,4,,,,,"VND 1,130,976",
The Note Dalat,"11.941219,108.435251",,,Double Room,,2,,10,Exceptional,3 reviews,"VND 640,000",Breakfast included
Paradise House,"11.962469,108.439858",,,Standard Double Room,,2,,,,,"VND 457,207",
Nhat Huy Hotel,"11.939924,108.45842",,,Double Room,,2,1 out of 5,,,,"VND 405,405",
SkylerHome,"11.9644507500501,108.439054047965",,,Double Room with Mountain View,,2,,,,,"VND 378,453",
Chill House 3,"11.9430258141545,108.457822501991",,,Standard Double Room,,2,1 out of 5,8.9,Fabulous,10 reviews,"VND 554,190",
Hoàng Anh hotel,"11.7416517998973,108.369853253967",,,Large Double or Twin Room,,4,1 out of 5,,,,"VND 400,000",
Oriana Home and Coffee,"11.949482,108.440392",,,Deluxe Double Room,,2,,,,,"VND 250,000",Breakfast included
New Da Yen Thao Hostel,"11.937111,108.42881",,,Budget Double Room,,2,,,,,"VND 320,000",
BẢO DUY HOTEL III,"11.9603934902552,108.441972335968",,,Standard King Room,,2,,,,,"VND 350,000",
Villa D,"11.401419,107.609695",,,Deluxe Double or Twin Room with Garden View,,2,2 out of 5,,,,"VND 1,500,000",Breakfast included
Sunshine House ĐL - Ngôi nhà đầy nắng,"11.93067,108.450187",,,Deluxe Family Room,,2,,,,,"VND 900,000",
Tuan Vu Hai Dang Da Lat,"11.9527371643384,108.438744256546",,,Deluxe Room,,2,1 out of 5,,,,"VND 420,000",
Hong Dao Hotel,"11.571453,107.854194",,,Standard Double Room,,2,,,,,"VND 316,042",
Malina Luxury Hotel,"11.972616,108.451663",,,Standard King Room,,2,3 out of 5,,,,"VND 550,000",
Mỹ Lan hotel,"11.9442784034792,108.439664411045",,,One-Bedroom Apartment,,2,,9.5,Exceptional,17 reviews,"VND 470,000",
Thiền Thất Tao Ngộ,"11.789774,108.422707",,,Deluxe Room (2 Adults + 1 Child),,2,,,,,"VND 560,000",Breakfast included
The Scent Boutique Dalat Hotel,"11.975687,108.445093",,,Superior King Room,,2,,,,,"VND 450,000",
Win Villa Coffee,"11.936936,108.459171",,,Deluxe Double Room,,2,3 out of 5,,,,"VND 350,000",Breakfast included
Bắp và Bơ Homestay,"11.944304227047,108.440576914901",,,Double Room with Shared Bathroom,,2,,,,,"VND 315,000",
Dream House,"11.955810557911,108.424279819103",,,Double Room,,2,,,,,"VND 750,000",
NEW SUN HOTEL,"11.945875,108.433545",,,Deluxe Double Room,,2,1 out of 5,,,,"VND 250,000",
Bạch Trà Villa,"11.9444639419554,108.476500042033",,,Double Room,,2,,,,,"VND 900,000",
Duong Sat Hotel,"11.943733,108.456201",,,Standard Double Room,,2,2 out of 5,,,,"VND 301,633",
"Love, Cassie Luxury Homestay","11.951868243439,108.45862348623",,,Double Room,,2,,,,,"VND 690,000",
Hoang Lam Da Lat Hotel,"11.959853,108.441522",,,Deluxe Double Room,,2,2 out of 5,9.9,Exceptional,10 reviews,"VND 324,000",
Thuan Lam Hotel,"11.946316,108.461741",,,Twin Room,,2,1 out of 5,,,,"VND 337,838",
Minh Vy Villa,"11.934579,108.458632",,,Standard Double Room,,2,,,,,"VND 400,000",
Nam Nhi Farm Villa Resort,"11.41982,107.578222",,,Deluxe Double or Twin Room with Garden View,,2,2 out of 5,,,,"VND 1,500,000",Breakfast included
Thao Quyen Motel,"11.939924,108.45842",,,Double Room,,2,,,,,"VND 347,222",
Lucky'n Lush Apartment,"11.935618050734,108.445245428008",,,Deluxe Apartment,,2,3 out of 5,9.7,Exceptional,6 reviews,"VND 835,000",
Hallo Hostel Dalat Homestay,"11.935126,108.430269",,,Double or Twin Room,,2,,10,Exceptional,6 reviews,"VND 171,000",
Q Luxury Hotel,"11.954788,108.430282",,,Deluxe Room (2 Adults + 1 Child),,2,,,,,"VND 400,000",
HomelittleHome ( Nguyên căn 2 phòng ngủ 4-6 người),"11.934497523183,108.4428048",,,Two-Bedroom House,,6,,,,,"VND 795,000",
Amis Hotel Da Lat,"11.944776,108.43484",,,Standard King Room,,2,,,,,"VND 250,000","FREE cancellation,• No prepayment needed"
Lina Hotel,"11.952916,108.462556",,,Standard Double Room,,2,1 out of 5,,,,"VND 364,864",
Dalat Tyche Hotel,"11.972410392966,108.452469884437",,,Deluxe Room,,6,,,,,"VND 2,200,000",
Thanh Thủy Hotel,"11.949927,108.438889",,,Double Room,,2,2 out of 5,,,,"VND 415,800",
TAM REAL APARTMENT,"11.9563462548955,108.439311220902",,,One-Bedroom Apartment,,2,,,,,"VND 750,000",
Hotel Huy Hồng,"11.956637,108.438639",,,Standard Double Room,,4,,,,,"VND 550,000",
Palm Villa ĐL 1,"11.941943442167,108.480123484479",,,Villa,,15,4 out of 5,,,,"VND 3,507,613",
Hùng Vương Villa 91,"11.941742894776,108.480045620614",,,Villa,,15,4 out of 5,,,,"VND 3,507,613",
BAO NGOC HOTEL,"11.941713,108.436037",,,Double Room,,2,2 out of 5,,,,"VND 336,685",
Do Home,"11.946684218262,108.455933555382",,,One-Bedroom Apartment,,2,,,,,"VND 768,000",
KHÁCH SẠN HẠNH PHÚC TÂY ĐÔ,"11.949914,108.455193",,,Triple Room,,3,2 out of 5,,,,"VND 550,000",
Gia Bảo Hotel,"11.953669,108.468193",,,Large Double Room,,2,,,,,"VND 270,000",
Estella Hotel,"11.944036,108.43692",,,Deluxe Room,,2,2 out of 5,8.5,Very good,6 reviews,"VND 550,000",
Palm Villa ĐL 4,"11.942234237558,108.480226804209",,,Villa,,15,,,,,"VND 3,715,300",
Oak Village - Làng Sồi,"11.917376159894,108.441780265051",,,One-Bedroom Apartment,,22,,,,,"VND 280,000",
Palm Villa ĐL 3A,"11.932888970813,108.460602937338",,,Villa,,50,3 out of 5,,,,"VND 11,768,964",
Đồi Trăng Villa,"11.96849567671,108.439784600772",,,Villa,,12,,,,,"VND 2,362,500",
Khách sạn Quang Minh Đà Lạt,"11.93967,108.425602",,,Deluxe Room,,2,,,,,"VND 250,250",
Cho Thuê Villa Nguyên Căn Đà Lạt (giao chìa khoá),"11.9331608,108.4264698",,,Villa,,15,,,,,"VND 4,000,000",
Villa Hotel Gia Khanh 2,"11.935196,108.433811",,,Standard Double Room with Shared Bathroom,,2,,,,,"VND 225,000",
Nhà Nghỉ Minh Toàn,"11.940108,108.428304",,,Large Double Room,,2,,,,,"VND 150,000",
Phòng đơn view đồi,"11.930010196843,108.452375328574",,,Double Room with Mountain View,,2,,,,,"VND 470,000",
Đông Đức Hostel Đà Lạt,"11.952068,108.439129",,,Economy Double Room,,2,,,,,"VND 190,000",
Hotel Như Huệ,"11.937099,108.428797",,,Deluxe Double Room,,2,,,,,"VND 300,000",
HomeStay Mai Anh Đào,"11.976531,108.445026",,,Double or Twin Room with Garden View,,4,,,,,"VND 800,000",
Quang Vinh Hotel,"11.945984,108.43994",,,Double Room with Private Bathroom,,2,1 out of 5,,,,"VND 240,000",
Hoang Yến Villa,"11.965956,108.442856",,,Deluxe Double Room,,2,2 out of 5,10,Exceptional,3 reviews,"VND 400,000",
Cỏ's House,"11.9320011,108.4411778",,,Apartment,,17,,,,,"VND 2,000,000",
Villa TRÚC,"11.9259115,108.4456163",,,Villa,,15,,,,,"VND 6,000,000",
Whammy House,"11.953987033061,108.446905071645",,,Double Room,,2,,,,,"VND 540,000",
L-V-D Home,"11.9384181,108.4249265",,,One-Bedroom Apartment,,2,,,,,"VND 240,000",
Minh Chien Suites,"11.925174982977,108.427547090873",,,Three-Bedroom Apartment,,6,,,,,"VND 2,800,000",
Villa Ruby Đà Lạt,"11.9488690502168,108.460476267895",,,Tent,,14,,,,,"VND 1,190,000",
Sang Villa Đà Lạt,"11.9305609,108.4348562",,,Villa,,20,,,,,"VND 4,800,000",
Villa Aroma Dalat,"11.975675631853,108.445085008598",,,Double Room,,2,,,,,"VND 312,216",
Nhà Mây Homestay,"11.96458610524,108.421447435929",,,Double Room,,2,,,,,"VND 350,000",
"Hoàn Vũ villa Đà Lạt, Nguyên căn-phòng lẻ","11.940224,108.432135",,,Quadruple Room with Private Bathroom,,4,,,,,"VND 382,500",
Tuan Vu Bao Long Da Lat,"11.945031,108.429216",,,Deluxe Room,,2,1 out of 5,,,,"VND 420,000",
Dhalia Stream View Cottage,"12.015242097269,108.349937580562",,,One-Bedroom Villa,,4,,,,,"VND 800,000",
Ben's Boot House,"11.958345105892,108.424786445369",,,One-Bedroom Apartment,,2,,,,,"VND 2,100,000",
Ziczac Homestay Đà Lạt,"11.933097878273,108.415459251117",,,Double Room with Shared Bathroom,,2,,,,,"VND 225,000",
Padona Hotel,"11.9403876477669,108.435156811184",,,Deluxe Double Room,,2,2 out of 5,9.4,Superb,5 reviews,"VND 481,950",
Hoa Sơn 2,"11.9241891,108.4367259",,,Villa,,13,,,,,"VND 1,490,000",
TUTA HOUSE,"11.93084050293,108.435219132788",,,Family Room,,3,,,,,"VND 1,000,000",
Viet Dung Guesthouse,"11.9496762241077,108.434937894345",,,Quadruple Room,,4,3 out of 5,8.2,Very good,18 reviews,"VND 479,000","FREE cancellation,• No prepayment needed"
Lil Smile's Home,"11.942365645793,108.426641848727",,,One-Bedroom Apartment,,2,,,,,"VND 738,750",
Ngôi Làng Cổ 77 Hoàng Diệu,"11.942325,108.42531",,,Budget Double Room,,2,,,,,"VND 550,000",
An Khang Hotel,"11.929599,108.44323",,,Deluxe King Room,,2,1 out of 5,,,,"VND 295,000",
Tuan Vu Coffee Home Da Lat,"11.945642,108.429538",,,Twin Room with Shower,,2,1 out of 5,,,,"VND 1,000,000",
We Home 2 - DA LAT CITY VIEW,"11.931668991237,108.434239724467",,,Three-Bedroom House,,2,,,,,"VND 670,320",
DaLat Huyen Trang Hotel - near Dalat Market,"11.9416290267945,108.436058457672",,,Double Room,,2,1 out of 5,,,,"VND 360,000",
7s Sakura Hotel Dalat,"11.967063,108.452984",,,Superior Queen Room,,2,2 out of 5,,,,"VND 663,680",
TATA ĐÀ LẠT HOTEL,"11.937547,108.42805",,,Standard King Room,,2,,,,,"VND 317,762",
Palm Villa ĐL 5,"11.921413369582,108.421167143437",,,Villa,,15,4 out of 5,,,,"VND 3,507,613",
Palm Villa ĐL 2,"11.92255917203,108.421557259488",,,Villa,,2,5 out of 5,,,,"VND 2,399,946",
Quẹo Garden,"11.9346392,108.4191148",,,Double Room with Garden View,,2,,,,,"VND 650,000",
Bình An 2 Hotel,"11.941637,108.436262",,,4-Bed Mixed Dormitory Room,,4,,,,,"VND 500,000",
VIILA TRUNG TÂM TP ĐÀ LẠT GIÁ CHỈ TỪ 250/Người,"11.9331608,108.4264698",,,Villa,,16,,,,,"VND 4,500,000",
THE MIST DALAT,"11.932856,108.426457",,,Standard Double Room,,2,1 out of 5,,,,"VND 450,000",
PHẠM GIA HOTEL ĐÀ LẠT,"11.950778,108.433836",,,Standard Double Room,,2,2 out of 5,9.7,Exceptional,4 reviews,"VND 424,000",
Tuấn My Homestay,"11.9529328,108.4269528",,,Quadruple Room,,2,,,,,"VND 510,000",
Brandon Villa Đà Lạt,"11.9331608,108.4264698",,,Villa,,15,,,,,"VND 4,000,000",
AB Van,"11.9347829,108.4192629",,,Double Room with Private Bathroom,,2,,,,,"VND 700,000",
Nắng Chiếu Hotel,"11.93579,108.434771",,,Double Room,,2,1 out of 5,,,,"VND 250,000",
1989 House,"11.9516,108.454299",,,One-Bedroom Apartment,,2,3 out of 5,9.2,Superb,11 reviews,"VND 600,000",
BRICK HOME,"11.938566,108.426617",,,Queen Room with Garden View,,2,2 out of 5,9.6,Exceptional,5 reviews,"VND 283,500",
Táo Home,"11.94356836226,108.431037707914",,,Double Room,,2,,,,,"VND 250,000",
Khách sạn Phương Linh,"11.95317,108.44024",,,Deluxe Room (2 Adults + 1 Child),,2,1 out of 5,,,,"VND 250,000",
Duy Phúc hotel,"11.937882,108.434941",,,One-Bedroom Apartment,,3,,,,,"VND 800,000",
Quốc Hiếu GuestHouse,"11.943542,108.431674",,,Deluxe Room (2 Adults + 1 Child),,2,,,,,"VND 224,995",
LEO HOME,"11.937428843892,108.428784745435",,,Double Room with Balcony,,2,,,,,"VND 420,000",
The Windy BnB - Rollei Stories,"11.949362,108.435545",,,Standard Family Room,,4,,,,,"VND 727,200",
Oscar house,"11.9500719,108.4394018",,,Family Room,,2,,,,,"VND 750,000",
PHUC LOC THO,"11.92675,108.447634",,,Superior Double Room,,2,2 out of 5,,,,"VND 900,000",
Khách Sạn Phố Sương Đà Lạt,"11.949482,108.440392",,,Superior Queen Room,,2,3 out of 5,,,,"VND 2,700,000",
My House 2,"11.931585,108.425049",,,Standard Double Room,,2,2 out of 5,,,,"VND 353,830","FREE cancellation,• No prepayment needed"
Royal Palace,"11.9352105751607,108.440993869168",,,Budget Double Room,,2,3 out of 5,,,,"VND 492,000",Breakfast included
Khanh Vi Van Hotel,"11.937973,108.432409",,,Superior Double Room,,2,1 out of 5,,,,"VND 405,405","FREE cancellation,• No prepayment needed"
Hotel Du Ciel,"11.9375111032952,108.429766365112",,,Double Room,,2,,,,,"VND 460,000",
Sky Hotel - DaLat,"11.950417,108.439603",,,Double Room,,2,3 out of 5,,,,"VND 243,000",
Vân Nhi MTV Hotel,"11.944789,108.4393",,,Small Double Room,,2,,,,,"VND 320,000",
RANG DONG VILLAS,"11.9365058251984,108.45174003136",,,Standard Villa,,8,,,,,"VND 6,250,000",
Thanh Anh 1,"11.941165,108.430871",,,Deluxe Double Room,,2,1 out of 5,,,,"VND 630,000",
T&T hotel,"11.940918,108.432559",,,Large Double Room,,2,,,,,"VND 280,000",
RẠNG ĐÔNG,"11.943171,108.438493",,,Deluxe Double Room,,4,1 out of 5,,,,"VND 600,000",
Bách Thảo Hotel,"11.942843,108.431881",,,Standard Double Room,,2,,9.2,Superb,4 reviews,"VND 357,500",
Ngoc Tran Hotel,"11.943791,108.430178",,,King Room with Garden View,,2,,10,Exceptional,5 reviews,"VND 350,000",
Minh Phu 2 Hotel,"11.936904,108.434812",,,Superior Double Room,,2,2 out of 5,,,,"VND 405,405","FREE cancellation,• No prepayment needed"
Khách sạn LiLac Hotel Đà Lạt,"11.949946,108.455889",,,Double Room with Balcony,,2,3 out of 5,,,,"VND 500,000",
Sao Mai Tim Hotel,"11.938032,108.433983",,,Double Room,,2,1 out of 5,,,,"VND 337,838",
Moonlight Home,"11.9500223,108.4684444",,,Villa,,12,,,,,"VND 2,950,000",
Villa Cao Gia Chi Bảo,"11.968161,108.442283",,,Deluxe Villa,,18,,,,,"VND 3,555,000",
Mai Thang Hotel Da Lat,"11.948334285573,108.433773254631",,,Superior Double Room,,2,3 out of 5,7.7,Good,31 reviews,"VND 864,000",Breakfast included
KB VILLA,"11.951376,108.456673",,,Deluxe Family Room,,5,,,,,"VND 800,000","FREE cancellation,• No prepayment needed"
Tuyet Quynh,"11.9360752695187,108.441044411045",,,Large Double Room,,2,3 out of 5,,,,"VND 675,000",
Loc Binh Hotel,"11.948787,108.43792",,,Double Room,,4,2 out of 5,7.1,Good,3 reviews,"VND 400,000",
Mộc Lan Villa,"11.9459020444481,108.454274022507",,,Deluxe Double Room,,3,,,,,"VND 1,000,000",
Rio homestay,"11.924967723271,108.444802605927",,,Double Room,,2,,,,,"VND 765,000",
Vườn Xuân Hotel,"11.928294,108.44495",,,Queen Room,,2,2 out of 5,,,,"VND 250,000",
Casanova Dalat Hotel,"11.9331258155228,108.441459159386",,,Bed in 8-Bed Mixed Dormitory Room,2 ×,1,,8.8,Fabulous,117 reviews,"VND 207,000",
Hostel-John Cafe and Beer,"11.9408169602346,108.42656978637",,,,,2,,9.2,Superb,127 reviews,"VND 160,000",
TARU HOME,"11.9588154,108.4414353",,,Single Room with Garden View,2 ×,1,,,,,"VND 478,000",
TWIN MOON,"11.937926,108.439714",,,Standard Single Room with Shower,2 ×,1,,,,,"VND 600,000",
Green Pink Homestay,"11.953972,108.439587",,,Deluxe Single Room with Balcony,2 ×,1,2 out of 5,,,,"VND 500,000",
Villa Resort Thanh Vy Green House,"11.961041,108.424057",,,Standard Single Room,2 ×,1,,,,,"VND 700,000",
Khách sạn Hoàng Thắng,"11.946477,108.429061",,,Single Room,2 ×,1,3 out of 5,,,,"VND 360,000",
D&T Hotel,"11.935878,108.435166",,,Deluxe Single Room,2 ×,1,2 out of 5,,,,"VND 770,000",
DALAT HILL HOUSE,"11.949705460783,108.461296740475",,,Single Room,2 ×,1,,,,,"VND 900,000",Breakfast included
Diễm My Hostel Đà Lạt,"11.941838,108.453021",,,Deluxe Single Room with Balcony,2 ×,1,1 out of 5,,,,"VND 630,000",
0329611755,"11.936303,108.441108",,,Single Room,2 ×,1,,,,,"VND 600,000",
Tuyết Thanh Hotel,"11.955303,108.429843",,,Standard Single Room with Shower,2 ×,1,1 out of 5,,,,"VND 500,000",
